FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
106507,6677,0,12,345,760,165127,10159,1997,230,2658,471,52,156
270694,17946,0,352,93,0,405569,25705,2178,350,1592,427,61,156
119446,6305,253,0,0,0,181551,11071,2062,60,1175,257,53,156
99652,8951,57,0,1320,0,145205,13171,1773,75,2684,740,53,156
77915,5966,0,0,787,838,116044,8873,2080,0,3231,688,53,156
31813,2339,405,187,233,483,48849,3268,1502,258,4878,595,41,156
144458,10557,641,584,985,230,216099,16653,3472,618,898,284,56,156
103200,3685,36,0,1412,79,157105,5582,631,33,3207,407,51,156
154983,9382,0,42,782,438,235021,14079,2302,151,668,373,55,156
65033,6799,0,0,1899,0,97332,10163,783,254,2070,578,50,156
324661,23131,877,635,573,479,483090,33223,2814,439,2222,957,61,156
73174,7045,2538,201,0,353,111279,11897,3183,343,4242,414,49,156
163936,12831,1484,0,972,0,245956,20040,2921,163,3484,514,56,156
377272,22883,2480,38,113,471,551344,33815,3282,289,1242,728,62,156
144597,17300,0,476,0,256,213077,26210,1717,446,2514,742,57,156
90069,12831,0,0,559,0,137220,18494,1867,73,4362,440,50,156
205953,23080,3131,168,450,0,303693,33921,4426,230,1343,279,60,156
122541,7874,1759,338,0,122,182016,11049,1573,237,1704,599,54,156
143582,14807,3055,798,0,0,216028,22022,2483,628,1111,527,55,156
198288,25649,3172,74,0,0,303441,37684,2974,97,977,173,57,156
175129,7965,311,670,0,916,261129,12291,1952,432,1798,968,56,157
167151,17147,0,62,0,291,258176,26483,1781,243,3822,787,57,157
96921,11359,1287,124,0,187,151161,17349,2644,330,3622,804,51,157
130018,12936,1145,506,0,495,192659,18109,2416,321,1878,1087,56,157
202137,20021,1566,232,913,267,300658,29428,1651,156,1613,728,57,157
139568,13784,1478,263,0,270,209433,21183,2443,584,2307,880,54,157
103158,4782,1160,151,885,0,160220,6397,1658,103,1293,603,53,157
72889,4437,2542,182,1046,596,117408,6453,3285,226,2961,835,48,157
183374,30343,622,243,213,685,266945,44140,2224,241,1857,857,58,157
113198,9500,4,81,0,0,171805,13196,1397,248,3587,432,56,157
191072,12738,3278,793,0,124,294789,19355,1636,437,2773,644,60,157
333798,14744,2938,0,0,358,492651,21984,3664,276,2862,463,62,157
90546,21311,1655,352,336,0,128793,31686,1996,171,3010,350,51,157
90931,11129,1161,347,0,128,138087,17083,1408,413,3191,451,50,157
189781,12886,1416,104,1205,375,288792,20800,1910,70,3720,870,60,157
53407,15279,0,23,1115,389,80452,23334,307,311,3596,712,46,157
204183,23103,912,205,95,626,313094,35213,1697,218,2064,455,57,157
221089,19737,795,360,0,0,287335,24464,1654,257,1370,724,83,157
59616,6497,1703,0,1000,0,93736,11155,2445,10,2408,72,46,157
107499,3319,2804,205,69,507,165002,4601,3650,340,1397,474,52,157
84573,3421,153,38,198,822,132036,4110,665,154,1650,1006,51,157
117163,3778,0,476,1784,0,173613,5641,1017,351,2173,84,52,157
230996,20230,2126,663,182,597,356421,27240,2551,400,2087,907,61,157
112583,11343,1693,533,396,366,170201,16922,2050,467,851,299,53,157
47626,7902,472,0,593,598,75991,13863,2601,136,2085,435,44,157
85352,5584,4968,18,0,253,132105,8124,3448,85,1249,582,49,157
354868,36166,3144,91,0,11,537243,51518,2679,273,3102,529,63,157
144670,6641,957,102,0,55,230118,10804,2365,232,2424,372,52,157
73232,2226,554,68,167,0,115064,4667,1465,228,1048,544,48,157
153994,6088,0,414,1071,0,243269,10296,1815,275,2585,125,54,157
83811,6944,994,243,227,0,131333,9993,2445,405,1021,364,50,157
250277,28039,542,187,50,126,368458,39691,1552,155,1977,376,60,157
71593,6114,0,328,653,244,105145,8507,2070,335,1917,592,48,157
195615,11190,1837,144,0,0,293397,16496,1963,228,2811,188,59,157
189456,6777,408,126,106,12,286226,10465,1262,444,3752,372,57,157
78671,3897,0,0,0,0,108790,6224,810,284,3727,30,52,157
57833,2129,2692,1,0,99,88991,2613,1969,84,3335,807,46,157
139862,6787,1062,618,275,830,216498,10432,3446,321,1916,831,55,157
75361,9300,0,466,1514,0,118323,14483,705,271,2722,661,47,157
183510,10043,1820,399,1554,295,260969,14277,1820,472,3545,785,58,157
104083,11645,732,236,1135,400,156594,18761,1645,298,2116,849,52,157
44719,5814,0,367,802,416,69888,8866,409,229,1788,429,42,157
244022,6533,1098,32,0,228,378834,10819,1485,137,1156,719,57,157
33419,5736,0,342,0,146,57618,9393,2208,232,1021,312,40,157
131893,10469,938,330,1248,0,203146,16427,3372,469,2531,493,53,157
81949,15470,823,152,0,0,121245,22563,1309,324,559,364,48,157
162607,16210,0,286,1315,0,251118,25934,0,364,3098,388,55,158
314203,25679,0,442,659,575,472406,37795,630,332,2951,813,61,158
162888,14914,2151,0,0,101,247483,22697,2919,102,472,332,55,158
122158,4246,2427,0,1637,205,183062,7583,4217,347,4299,687,54,158
52387,8061,2131,559,98,43,76183,12671,1679,446,1339,271,49,158
122187,13316,217,232,1095,529,181077,20901,1489,375,2398,631,54,158
110479,14316,3866,642,218,180,170463,20714,3318,369,497,495,52,158
233873,26027,2029,241,1226,325,357895,37783,2250,339,1302,646,60,158
80171,19966,4210,572,0,0,126700,30464,4320,516,1650,329,50,158
285782,14267,500,665,2402,611,440137,22256,2025,577,4131,458,58,158
83429,11800,1672,369,0,256,124335,15950,2286,418,2001,617,50,158
280462,10581,1028,57,101,0,432769,16101,2743,217,3188,281,60,158
111429,6529,219,32,1374,291,171178,9453,2227,149,3441,752,51,158
76273,17578,2700,191,1074,61,111543,26973,2874,426,2256,789,52,158
83420,4855,265,0,2045,0,123416,8823,1520,233,2675,409,50,158
143044,24336,0,420,284,0,220515,36244,629,288,1364,593,54,158
213775,14898,4372,31,565,397,324123,21313,2325,384,2228,941,58,158
190863,29034,0,54,0,193,288701,43130,822,203,2338,990,57,158
50087,5335,2513,0,625,0,74033,9217,2503,28,2638,0,46,158
170400,9685,1415,31,227,176,264847,15133,1612,139,1047,347,54,158
229871,15484,2393,291,27,0,344523,24151,2041,481,3734,497,59,158
87505,4189,1263,275,0,0,132276,5171,1634,126,1265,604,51,158
121132,6182,4547,582,0,0,183398,8842,3337,467,389,74,50,158
445563,31337,4446,746,0,544,637675,44564,2716,332,984,711,67,158
47025,7080,2565,34,479,0,76305,10947,2731,102,1136,248,45,158
161613,16949,1423,341,92,0,249740,26023,1523,569,4547,455,54,158
252210,16847,0,202,762,491,391190,25190,447,214,2313,684,59,158
68817,11531,2224,352,1214,3,100431,17602,2645,311,3462,109,50,158
121180,8129,1937,221,979,202,162184,11278,2735,244,3607,750,57,158
109299,20436,0,380,324,294,168990,31227,622,302,3226,606,51,158
72624,19789,4706,645,0,82,106110,28894,4170,387,2679,253,48,158
31005,2659,1854,165,1011,0,45073,4260,1651,206,1592,313,43,158
274984,12155,0,459,0,0,408834,18338,911,303,2537,289,60,158
65044,12033,2543,437,0,364,102705,18312,2681,290,1563,550,47,158
323615,24485,118,0,67,563,492634,35696,3442,84,1940,768,63,158
240799,16643,3393,308,0,561,350431,23476,2720,277,971,656,58,158
184152,17826,3021,512,684,0,288424,27655,2951,380,3877,303,55,158
170009,14100,2510,0,817,228,261583,22151,2005,14,2889,545,56,158
134524,9141,1278,201,0,397,208990,15019,1908,215,1402,725,54,158
108391,9378,0,207,32,0,164121,12373,1043,204,1517,279,50,158
73920,5307,1629,230,989,112,110817,8247,2321,213,2603,461,50,158
215085,23323,0,381,304,0,334569,34083,2144,282,1370,337,56,158
149285,19583,0,219,0,0,219735,28499,1211,232,2578,715,56,158
44759,4401,2786,275,0,0,69736,7089,3008,315,979,440,45,158
27190,1198,0,408,288,184,41974,1795,1658,435,1331,410,39,158
86483,4568,2642,191,742,558,131451,7466,3192,175,2454,711,50,158
183627,9338,0,0,980,276,273880,14803,1358,23,1753,395,57,159
88275,4926,3206,0,659,114,139189,7093,3657,88,1689,438,49,159
58077,1285,4268,0,747,376,90368,1873,4290,149,1216,403,47,159
449490,18686,1383,676,0,85,673895,25145,2372,436,3141,453,65,159
111755,10185,0,277,797,166,172387,15615,1420,127,1792,660,54,159
287924,31389,5373,207,1074,146,418458,46196,3215,211,4050,634,60,159
186606,10055,3786,0,862,333,261678,15192,4123,329,1057,794,58,159
108523,9101,755,202,1692,929,172110,15262,1200,169,2911,980,49,159
103788,6464,0,0,0,735,158121,9160,1181,188,1938,666,52,159
294018,16450,1022,225,0,292,447243,22744,2563,288,2501,709,59,159
240322,15764,0,430,0,793,361147,23252,2463,387,1779,962,58,159
70232,18062,341,160,249,0,109126,26670,2403,183,1356,416,48,159
181122,15686,3304,353,707,0,283905,23809,3419,267,2715,247,54,159
245102,25218,204,93,582,511,372537,37544,1411,151,2251,1024,57,159
26478,3544,309,163,110,0,43457,6146,1930,139,1206,48,38,159
189674,18338,341,523,662,0,281294,25798,1885,406,3626,148,58,159
121812,8665,1625,324,1220,0,185577,13375,3084,242,2355,397,52,159
108137,23808,109,0,831,1325,157950,35850,1149,169,4342,1254,52,159
158460,6207,0,233,0,459,248568,8700,876,236,2087,1029,53,159
50888,6504,0,146,1031,0,75933,11107,1268,209,2788,646,47,159
44929,8179,481,331,0,0,72296,13196,1358,275,2369,638,42,159
281425,28219,74,394,842,0,429519,42652,1202,322,3607,556,59,159
40929,5640,3404,275,0,190,62309,9381,3640,157,2389,314,42,159
38041,6802,1168,95,0,0,62173,11404,2435,172,1680,274,41,159
151321,6057,955,685,0,269,231287,9251,1527,348,1847,1234,54,159
152947,14520,0,575,736,0,236098,22154,1903,473,3375,589,54,159
293976,20606,0,162,50,1226,453281,30947,1441,150,4385,773,61,159
269233,24266,1106,238,1300,315,410166,36205,2324,254,2271,742,59,159
258774,16387,3446,333,0,152,412177,22434,3173,349,1904,347,58,159
41547,8527,2317,311,176,317,64752,13248,3284,146,2023,477,43,159
160222,10958,3651,542,1131,995,230362,15070,2487,448,2162,1043,57,159
318151,11927,3024,347,0,0,496641,17405,3660,257,2857,359,61,159
164543,18391,1406,0,0,237,241874,27073,3007,138,1468,728,55,159
104419,7711,2610,79,0,625,155998,11805,2888,195,3419,717,51,159
130945,7979,2004,240,2221,376,209494,14029,2538,183,4307,587,52,159
163979,8456,2224,339,620,655,254580,13339,3181,393,1607,857,55,159
78800,5767,412,82,1823,367,126759,9140,1641,260,2579,239,48,159
123000,4863,54,73,0,0,184507,7211,2805,221,3164,229,54,159
262911,9476,3422,346,1735,749,400277,14043,3296,232,4399,816,60,159
189056,12234,6442,433,0,612,286603,18752,4785,213,442,640,57,159
98504,3615,235,0,2079,114,155005,6062,1366,70,3155,451,49,159
238753,8008,1664,0,851,297,373336,11479,3109,230,1740,691,57,159
95690,2070,842,174,0,0,150029,2304,1855,109,0,668,52,159
107888,14648,805,489,261,387,169760,22111,1968,350,1799,674,49,159
99363,21393,147,65,0,212,161092,32607,1253,86,2945,438,48,159
235066,16349,2200,341,1043,778,345769,25041,2773,289,2133,678,60,159
165643,21892,2060,328,1191,0,248191,32084,2068,270,2205,489,57,159
98670,5175,571,0,0,0,154060,7762,875,165,2831,359,50,159
198607,24162,842,364,0,248,304593,35265,2273,209,4108,998,57,159
250416,24641,1955,307,1025,0,381203,37165,2729,156,1364,442,60,159
202790,10127,828,112,0,0,317788,14054,1903,162,2010,434,58,159
151729,16295,343,339,0,0,231071,24645,1205,412,2989,244,53,159
60639,1583,301,116,1770,264,94643,3207,812,226,2183,730,45,159
227771,13551,1861,51,650,0,347338,20829,2251,170,2394,711,57,159
136976,17979,1352,384,0,657,215353,28390,1701,225,2309,950,54,159
75754,2799,287,260,0,0,104965,4070,1274,215,2852,440,52,159
85452,7395,0,224,1309,513,132962,12582,576,455,3242,499,49,159
133628,9343,1719,110,946,128,203336,14182,1671,165,2883,507,52,159
89623,10979,7,201,86,151,139112,16686,3638,217,2277,511,51,159
111439,9051,2121,0,1166,0,176412,13504,2847,62,2288,333,52,159
150645,11533,5494,74,1643,395,231718,17263,3828,268,1945,951,55,159
125241,12754,3562,395,0,860,191824,17603,2178,325,2562,938,53,159
39423,3036,0,77,1059,0,59056,4827,1178,101,2325,355,43,160
149743,8658,355,23,1672,160,233479,13931,1922,56,2376,716,55,160
281980,17589,4019,349,0,608,403887,24585,3055,347,836,842,61,160
175012,26462,0,73,617,64,266360,40362,623,97,3130,366,55,160
219113,7485,107,0,216,290,341526,12221,1191,141,1029,480,57,160
224151,19219,1478,0,27,360,351855,28642,1362,86,1673,726,55,160
97706,6517,2636,107,0,96,146062,9472,2988,445,1803,286,52,160
206426,33814,111,300,1787,182,321570,51167,1480,415,3118,823,59,160
133411,8014,2497,57,1557,542,204260,12289,1910,146,3044,668,54,160
197834,9817,3772,171,1157,0,302530,14732,2444,266,3169,207,58,160
145407,4882,3532,168,0,0,214550,6338,2527,190,2063,379,57,160
127858,4757,0,0,256,248,193935,8006,3098,73,3111,411,56,160
116262,18899,3146,257,679,217,171267,27002,3197,286,864,654,54,160
80547,20723,1473,210,0,817,124920,31408,1618,129,2383,796,49,160
108895,9428,4541,419,811,0,163833,14817,3255,403,1570,466,52,160
318271,19640,0,511,284,0,471940,30002,1491,377,3787,416,63,160
97086,5118,1739,0,2517,0,144070,8968,2452,179,4511,449,52,160
215367,3992,128,118,882,1067,337644,7195,1626,306,3262,1795,57,160
210153,10266,799,427,2009,228,313040,15780,2878,321,4406,525,57,160
57912,12113,208,559,268,927,89866,19814,1330,411,731,1001,46,160
187861,12479,0,461,0,0,279395,18869,1246,229,2831,383,58,160
401700,10962,2000,651,0,0,624636,14728,3776,245,1820,443,64,160
78729,5840,2042,123,0,0,122190,7751,1999,164,1934,619,49,160
147520,10654,3360,377,178,0,221073,14875,3367,287,1729,692,55,160
127187,8858,2896,384,0,761,183266,12085,3265,215,2484,779,57,160
237454,16949,927,0,0,0,351535,25035,1448,314,2369,637,61,160
128479,4932,2270,366,0,319,201263,9260,2315,384,1450,423,54,160
79696,9463,1204,469,991,313,124592,14646,2006,338,2780,650,47,160
66193,5049,0,101,378,650,100996,6415,1721,343,2127,420,48,160
29762,5953,980,464,0,254,40907,9178,1131,397,1679,347,43,160
203400,20455,1403,0,765,0,320760,30228,1695,83,3151,398,56,160
82863,19732,0,456,261,300,133127,31501,1229,389,1296,261,49,160
138780,17486,1097,0,0,0,213349,25230,2022,151,4855,283,56,160
157125,12351,3036,808,479,0,240404,18549,4319,383,2903,178,55,160
304511,22456,0,76,740,479,461221,32977,1198,272,1752,670,60,160
334590,10713,796,10,0,234,516910,13871,2273,124,1966,381,63,160
152540,8789,742,514,0,454,229792,14300,1350,253,580,495,54,160
179978,10604,3027,235,301,1035,289047,16377,2494,322,2353,1026,53,160
165807,12453,0,475,482,85,252927,18388,426,389,1681,530,56,160
297046,23520,3542,944,373,0,443789,34343,2427,431,1029,1035,59,160
37640,1869,3493,356,41,0,58195,4417,2673,304,2966,343,40,160
72724,2981,0,154,1454,540,105965,5784,153,371,3858,602,49,160
129521,8031,418,0,1,435,205243,12139,1426,97,2450,391,51,160
67764,16317,3013,232,0,0,108614,22531,2220,255,3506,427,48,160
111737,10155,2680,28,1223,406,176055,15839,2162,195,2375,587,51,160
182748,15414,708,113,287,338,289310,22926,1978,370,2156,694,54,160
202224,21648,2685,430,130,206,310465,32737,1924,433,1848,250,57,160
137161,4716,2701,402,0,0,203362,7485,2942,338,490,262,55,160
141785,10080,249,310,387,441,218486,13716,2126,182,1204,516,58,160
87443,8431,1350,409,0,273,132607,13141,2346,290,671,608,51,160
34272,3967,117,18,0,90,51012,5897,1755,141,2773,270,42,160
192592,26977,1443,324,0,250,303126,40441,1471,293,2228,776,55,160
65020,8892,1968,45,1122,396,103365,13260,1752,125,2308,978,47,160
24145,3436,1342,34,1368,0,39288,6052,1656,115,2104,161,37,160
248741,23311,1199,536,0,0,372756,33437,2285,400,2964,363,60,160
237335,20584,0,204,2061,216,366530,30453,2437,402,2008,393,64,160
125838,6088,1050,190,1758,170,199522,10234,1443,162,2376,459,51,160
227056,18627,2430,706,0,559,339503,27164,2169,397,2366,551,57,160
143799,10578,3014,0,376,52,218141,15777,3067,107,1373,538,55,160
258018,13677,610,540,0,0,393565,19710,1810,436,2409,246,60,160
243863,19513,1399,383,1461,677,381526,28269,1880,365,1979,836,57,160
97409,12725,0,243,0,230,150204,19404,204,208,2844,416,51,160
385273,14091,2059,252,525,0,571210,20197,2523,155,1544,123,62,161
118179,7074,0,202,607,0,184674,10733,1023,142,3284,534,53,161
130450,7857,0,325,0,477,199559,12345,412,449,2814,566,53,161
176267,19601,1571,70,308,0,270757,28940,2280,211,1519,209,55,161
67208,13276,2280,0,78,0,99851,20447,2544,124,1568,403,49,161
103927,4487,1385,0,0,543,162929,6151,1627,167,763,913,52,161
177337,22712,1569,152,574,0,250965,33573,2007,163,3024,210,59,161
50681,3806,0,0,1232,311,75831,6499,634,196,2536,550,45,161
139181,9676,2,380,182,441,215034,15677,2261,252,2620,613,56,161
102677,13330,4473,425,725,362,145375,18537,2542,256,1831,315,53,161
141880,4500,1664,140,0,187,208444,7182,1587,204,1749,371,55,161
84590,7584,149,355,118,0,127167,11724,1999,343,2195,224,50,161
32180,1495,503,40,0,483,49371,4095,1386,82,2648,680,42,161
82208,18563,3173,0,510,0,125525,29361,3847,125,1746,67,50,161
76435,5017,4210,511,0,0,121305,7132,4045,435,2776,343,49,161
219484,30214,1714,768,659,245,317990,42972,1234,449,3660,407,60,161
410230,16030,0,419,107,82,627506,23337,1011,332,1044,569,66,161
85958,9799,524,46,630,138,133506,15266,1757,202,2837,554,51,161
257410,12872,2730,123,1478,0,386110,20742,2102,351,2984,134,60,161
122643,9699,2745,258,0,89,195333,15020,2855,270,1337,359,52,161
140919,18151,1994,289,856,1166,208933,27734,2838,146,3930,1043,55,161
104208,13413,4233,356,1503,0,153923,20108,3196,333,3183,118,53,161
156146,14258,1760,169,0,188,223246,20501,1699,278,4121,428,56,161
309260,14386,1136,651,1311,0,466258,19396,2500,431,1132,166,60,161
121675,19772,6132,0,488,142,180347,29912,3767,67,3323,523,52,161
122570,3232,2960,0,0,8,189548,5746,3784,11,1738,170,53,161
104817,7045,314,93,548,325,151481,11178,1165,201,2337,576,54,161
90392,9627,0,308,1560,696,139327,15725,297,220,2156,751,50,161
160163,14444,2844,272,0,14,249310,21789,3564,225,853,462,54,161
382406,15934,3144,584,1638,300,579612,23120,1926,373,1471,970,64,161
193265,11289,2143,455,0,0,291346,16393,2073,361,2318,210,56,161
78960,15954,0,553,0,0,122495,23954,696,414,1233,227,49,161
336215,16250,555,0,1308,597,512150,23652,1398,93,2308,951,62,161
26036,1580,648,3,30,53,44059,2668,1107,101,871,281,39,161
132084,15261,2628,374,84,838,187232,22510,3962,442,2748,741,58,161
119808,5763,3321,322,0,0,184169,7285,2692,340,3359,878,51,161
68792,5362,383,249,0,0,101049,8244,2891,337,73,190,49,161
154841,15181,1880,356,113,16,231481,23323,2369,406,2424,579,56,161
53142,15476,1192,0,301,433,84718,24395,1752,0,1368,1094,46,161
162636,6509,0,0,213,198,253109,9073,1329,104,4147,713,55,161
196106,6966,0,405,341,103,283080,10185,1345,472,1297,533,60,161
182372,11632,2025,475,149,0,257527,17016,3204,330,2386,270,60,161
61903,5041,1329,0,0,103,92143,7163,1755,223,4559,496,48,161
104989,10730,477,0,0,701,160151,15066,824,122,1858,746,51,161
189972,8837,0,0,684,847,289594,13459,2137,266,1154,1549,58,161
66738,12063,444,205,1953,0,98627,19095,1373,93,2626,938,47,161
122312,11142,71,0,0,646,187924,16137,1938,134,3973,535,54,161
148324,27038,0,981,1892,360,214918,39437,1010,532,2136,1291,56,161
132501,2336,397,74,135,235,206966,4099,1609,45,1190,234,52,161
138823,8969,0,0,0,0,211395,13801,918,0,1089,135,53,161
43639,11518,213,369,0,144,69324,18263,1430,219,837,548,42,161
118327,17260,1916,317,267,0,179651,25481,3233,381,3302,183,54,161
246142,13291,0,0,982,0,364611,19554,1264,81,3463,313,59,162
245522,33602,63,439,648,255,349726,47913,1024,382,1767,370,63,162
152186,12711,3622,0,0,228,225400,16409,4037,297,3076,691,54,162
94393,17789,0,243,276,826,138451,25793,773,504,3225,1123,53,162
67898,7087,226,328,0,0,101523,11037,2459,304,1302,303,49,162
62867,14250,447,339,1055,0,93648,20917,2446,234,2693,300,50,162
73727,6774,750,324,1660,750,107885,11417,1133,401,4443,407,50,162
355551,17362,425,263,195,493,534988,25903,2604,158,1274,1055,63,162
147274,8637,66,313,1188,748,229569,13732,2034,254,1810,1088,53,162
109937,8472,2141,331,496,0,163998,12139,2493,168,1674,497,53,162
34688,4447,1689,408,287,0,55829,7124,1829,341,1497,344,41,162
167627,18035,283,193,0,129,256676,27006,2346,249,3829,1024,56,162
321626,19701,1266,492,1481,0,359667,14036,1908,318,2549,846,109,162
239954,13139,2521,280,0,367,352953,17585,3035,261,3649,861,60,162
77811,14756,1664,416,581,737,122707,21737,2277,286,2033,681,48,162
57243,13619,2717,349,0,499,80929,19029,3501,353,2861,605,47,162
108780,7660,3559,0,0,0,161112,11140,2658,19,443,142,55,162
77890,5611,0,316,1595,367,118090,8451,2136,338,2323,666,49,162
176603,11402,3088,59,670,0,268698,17878,3646,204,2002,638,57,162
148162,12242,3589,9,513,748,227971,18188,3007,179,2810,591,56,162
30032,3253,502,624,441,0,45986,5992,1006,499,1107,747,43,162
330137,26483,1642,562,1241,0,496494,38524,3014,226,1414,519,61,162
228679,40747,2988,724,0,1076,340342,58856,3167,401,2145,869,58,162
88129,6843,3485,205,278,377,133080,9773,3157,267,1312,599,49,162
174976,12258,108,0,894,0,269948,17086,2332,6,1380,154,57,162
177620,16789,2043,297,1059,1353,273249,25057,2470,233,2371,758,54,162
115738,10699,1708,249,0,111,174458,15581,1498,381,1683,940,53,162
136182,7391,871,277,1452,0,202130,10690,2168,329,2768,456,55,162
153542,23685,2374,492,1500,0,228907,36881,2991,479,3009,611,55,162
144243,11140,924,204,50,215,222950,17492,2440,220,835,815,53,162
51949,4071,3366,313,720,417,79136,6737,3338,402,3913,527,44,162
175042,17586,1682,260,1032,638,261750,24704,2525,291,4670,1137,56,162
163344,4111,1552,300,996,0,254128,7839,1854,420,1433,120,55,162
144513,8602,2171,475,1083,0,206024,12876,2325,458,2322,556,56,162
187326,13685,0,90,0,99,282440,20511,1419,244,1152,788,56,162
133543,14626,0,344,777,1737,197233,21858,384,310,3286,1296,54,162
187282,6557,3400,470,281,503,284551,9405,2914,484,935,694,58,162
126388,15501,2138,283,0,490,191683,22368,2437,371,1219,630,53,162
270903,21858,4810,222,44,101,407330,30713,3067,498,2439,447,60,162
126559,19694,1303,296,1051,0,184038,30038,2879,184,2799,632,54,162
84046,17065,3338,436,0,0,135888,26696,3427,409,4257,79,48,162
176382,4670,711,364,149,467,262634,6438,2245,392,1836,757,56,162
58892,2662,556,46,1841,0,89559,4568,1322,82,3127,389,47,162
247658,8066,0,0,418,0,360959,11749,3475,188,2486,408,59,162
111029,17702,2637,522,0,0,163877,25384,2660,384,3171,96,50,162
32755,4949,0,342,670,835,50053,6953,2229,183,3268,1079,41,162
23896,3054,1554,451,342,110,40365,6124,2104,433,3262,312,37,162
407200,12372,43,144,0,0,613663,18083,1160,234,1986,296,66,162
47201,6281,1415,0,407,0,67121,9402,2008,87,2092,36,45,162
246391,15333,0,582,0,102,376600,21754,1445,388,2081,916,60,162
202525,16946,904,180,0,0,276473,23225,3354,183,3680,423,62,162
