FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
43599,6238,149,0,321,0,57292,7930,347,76,719,544,53,156
42698,2935,0,232,703,380,70559,5269,12,180,2000,814,40,156
129235,9927,0,0,0,114,144528,11150,272,167,2864,1519,96,156
148353,7013,192,384,541,0,220567,10522,239,209,2256,955,56,156
222290,17162,20,336,1521,0,301091,24026,202,177,1905,852,63,156
37254,1559,11,250,1003,566,52271,1973,121,151,2981,986,45,156
42230,3690,80,149,0,223,63571,5447,253,108,1247,858,44,156
52836,2817,382,165,30,130,80853,4516,933,188,3847,764,45,156
98261,12418,18,101,882,0,148180,18802,126,95,875,1019,52,156
168129,11590,315,478,0,7,257222,17865,463,327,2108,482,56,156
459527,10619,169,77,1192,0,684134,14996,503,121,1998,432,66,156
39428,12046,0,93,0,768,51734,17223,125,81,2125,702,47,156
146941,4870,298,157,47,73,205244,7429,306,105,2927,1381,58,156
194554,11778,35,26,215,0,291742,15915,96,179,1588,543,56,156
73803,4489,319,319,0,969,109229,6903,235,174,2282,919,50,156
135639,5177,0,157,1498,554,197198,7610,73,156,1564,1550,56,156
98003,5102,231,377,1543,0,150805,7659,195,192,3660,562,53,156
138360,6521,132,109,473,1362,214498,10531,455,130,1294,1200,52,156
131963,5996,0,182,0,68,175241,7333,394,67,3643,790,58,156
29999,3443,260,0,0,1139,44217,5472,387,0,1957,1578,42,156
141372,10840,495,0,777,0,218851,16959,262,165,3902,546,52,156
82444,3241,341,342,471,1000,129353,5341,516,133,1414,1029,49,156
58229,4986,129,163,900,139,87202,8937,238,235,3050,1040,47,156
139730,25445,367,319,0,1248,98805,20709,449,148,2006,1227,99,156
138055,6971,317,529,0,0,200441,11574,352,306,764,494,55,156
36337,4324,0,215,0,0,58165,6788,110,228,2638,1086,41,156
54036,12411,210,0,0,851,79445,17928,297,50,3467,1458,46,156
79316,17012,129,152,2459,395,115398,26900,271,209,3954,1270,52,156
78074,5312,435,93,1775,257,120923,7406,416,94,2923,866,49,156
205702,10112,579,0,0,293,144303,9144,515,43,1143,742,101,156
377254,31955,93,0,0,75,511899,42820,508,66,1778,1385,69,156
118883,3036,241,88,1122,104,177399,4754,310,135,2444,735,53,156
48134,6442,624,52,256,239,69515,9869,346,114,3090,926,45,156
50530,4636,93,171,0,0,71265,6531,157,113,2108,186,47,156
112088,8490,261,0,0,340,167546,11855,190,74,4467,437,53,156
44560,10219,377,194,926,269,67621,13686,288,142,2528,402,45,156
148350,7833,834,225,1716,0,211099,11784,558,108,2051,632,57,156
174876,9042,455,445,0,0,248444,12187,439,198,970,792,58,156
157310,7428,0,0,222,0,238555,12213,316,91,1674,943,54,156
46490,12994,411,303,608,0,63827,17719,329,195,1148,951,51,156
134162,5914,197,0,1494,265,183150,8845,466,191,2561,968,58,156
255001,16390,0,73,0,282,376208,22628,137,141,3607,893,63,156
182783,15503,442,712,411,1053,245033,20899,528,274,2636,1067,61,156
371997,12164,197,0,711,0,452983,14234,280,60,1961,102,73,156
46343,3953,147,57,989,628,73222,7834,256,153,1609,876,44,156
163082,15788,0,21,0,1,226770,22904,80,0,1044,709,57,156
33861,7233,0,243,184,871,49481,9934,324,191,2461,1892,44,156
175594,17792,136,26,1583,159,256254,28106,202,242,3565,992,57,156
44872,3995,70,82,1226,92,71048,7690,269,39,2877,460,44,156
96312,15919,261,310,968,0,142376,24199,397,210,1591,244,52,156
41039,10578,0,0,0,33,57903,16568,123,0,1611,359,46,156
47825,3498,133,120,0,579,72892,6033,150,118,1273,837,45,156
204428,11408,387,0,1271,739,296186,15994,427,0,1081,1469,62,156
49370,12050,374,57,118,0,77157,18338,451,15,2031,523,46,156
106146,3383,36,46,937,141,153661,4557,217,94,2518,1124,55,156
126986,14015,182,225,33,130,162759,19784,574,118,2411,664,57,156
212176,14545,326,335,561,0,316008,19843,428,203,3215,542,58,156
100004,17628,8,42,722,138,154167,25836,146,70,1243,696,50,156
53190,7928,304,277,2025,775,66505,12374,436,242,3042,1388,52,156
139503,4220,0,221,2234,0,207982,6069,176,162,2852,37,53,156
195242,5078,0,46,288,418,286734,6466,201,121,1675,817,57,156
500393,29596,375,31,0,948,792553,43206,336,84,3937,1279,67,156
119099,7537,510,188,1215,463,180864,12097,394,136,3375,1180,52,156
59590,10587,276,157,116,22,83730,16167,321,148,975,770,49,156
58519,3168,0,0,0,254,91929,4381,130,74,1118,574,46,156
130670,5384,0,101,56,0,178601,8757,298,157,2481,422,57,156
139604,16672,0,68,0,189,189028,24016,124,103,2896,727,57,156
158054,17448,413,118,56,0,235402,25315,366,179,1816,784,56,156
349002,19026,167,105,202,0,499401,27001,252,172,3201,695,64,156
110317,25865,46,335,1695,606,156201,37739,186,240,2317,614,53,156
141027,8769,411,346,130,0,197242,12818,608,201,3520,648,58,156
170290,33250,420,336,0,101,250636,48359,536,341,2252,515,58,156
189096,18019,0,163,936,534,264862,27026,368,141,3339,888,58,156
134498,16400,0,254,0,645,196325,23270,77,168,3883,670,56,156
104610,4844,655,243,0,770,145713,6325,592,164,1135,1309,55,156
73370,7021,697,271,700,29,101539,9394,394,302,2295,825,51,156
29155,10223,44,286,95,377,48571,15347,83,192,3000,402,41,156
55813,2386,173,190,0,526,72705,2903,300,117,2140,785,50,156
98329,11152,0,288,270,798,124331,15594,120,142,1487,1124,56,156
55504,2176,0,573,522,0,73408,2834,143,317,783,589,49,156
92346,5414,572,310,0,71,144094,7263,489,241,3067,541,51,156
44426,4656,287,308,1143,190,66944,7355,409,168,2811,791,44,156
159662,14194,255,247,459,378,223547,21891,327,256,3430,551,60,156
302863,14989,102,264,1036,516,444106,21910,347,208,3833,1356,61,156
97422,23453,73,0,0,0,146966,33444,249,0,2009,782,51,156
134862,17195,450,0,0,0,166491,24913,436,22,2244,571,58,156
46028,7979,453,120,1669,265,62746,11934,408,84,2700,573,48,156
36866,2056,696,241,0,0,53769,4144,692,168,928,1044,45,156
281012,28097,0,275,30,0,335164,37839,199,146,1775,962,72,156
143186,7867,363,422,95,460,210715,10866,403,246,1503,1981,55,156
102231,7476,202,455,1982,0,142057,10638,157,321,3649,588,53,156
103022,8046,41,503,991,720,154917,10877,163,332,1886,1307,51,156
49220,4471,203,0,1829,501,77206,7151,204,0,2815,1489,44,156
29090,9354,326,283,0,0,43590,14881,225,174,1161,708,41,156
44992,6340,234,204,2058,535,70822,11228,382,242,5238,1187,44,156
79021,2976,400,144,264,0,123547,4724,273,147,2981,1027,51,156
98544,15035,331,252,304,0,135561,23595,736,139,1559,573,55,156
37236,12976,197,299,1245,104,54991,19568,362,238,2030,766,43,156
50302,7004,464,360,1086,0,76689,11128,443,227,3107,316,45,156
181600,11058,317,0,356,248,259135,14882,417,0,2352,416,60,156
40908,3232,505,400,0,2628,66076,4907,432,206,1978,1998,41,156
104082,11103,694,419,456,0,139710,14323,345,195,2481,286,56,156
82745,7298,0,116,0,401,115678,10875,315,116,1722,1612,52,156
553238,51386,485,71,0,947,828838,75438,360,122,2936,1015,74,156
86823,2885,0,244,1509,0,127493,4881,0,213,3012,262,52,156
325931,37813,0,0,345,1485,469083,53987,145,0,3108,1505,65,156
144264,13940,409,148,2001,712,198299,21750,366,144,4085,1566,56,156
113948,7017,295,60,1008,445,165996,10270,284,88,3588,923,55,156
88710,8430,7,327,1171,1948,138137,13555,205,177,1120,1785,49,156
101034,4758,152,105,2811,0,141482,7752,388,126,4458,211,55,156
47295,6744,304,10,1211,0,67117,10765,281,142,964,447,46,156
108618,5270,534,84,1042,343,168193,8912,466,206,1667,803,50,156
163004,8582,0,247,530,109,237333,11500,375,192,1124,827,58,156
118246,11102,321,219,657,224,163868,14911,306,144,1659,712,56,156
122145,4879,548,227,1361,453,195023,7181,385,149,1378,893,51,156
56916,3437,254,23,0,201,76926,4760,220,68,4007,431,49,156
108631,11926,0,319,499,0,166656,19041,187,208,1639,542,52,156
113140,5499,246,0,247,476,155783,7233,627,24,1467,1059,54,156
38910,5927,79,229,1564,0,53712,10697,149,210,4417,795,45,156
258747,19346,161,321,1700,0,367424,26787,212,187,1496,478,64,156
87677,5703,298,49,193,0,125645,9717,462,173,973,1266,51,156
206525,7541,0,254,139,24,309977,11849,148,220,1543,366,59,156
45581,2362,118,0,0,0,65872,4520,370,23,1680,589,47,156
40186,9523,174,515,0,0,59378,14175,204,235,1930,759,45,156
512432,27644,223,0,0,449,687542,39270,414,81,1020,1889,68,156
49685,4018,85,29,313,200,72925,5951,352,60,1726,860,47,156
135357,5255,566,26,985,452,192411,8028,515,40,2057,895,60,156
135597,11237,537,0,1555,0,179700,17102,436,98,3488,362,58,156
79093,3503,500,0,0,533,116401,5065,374,116,3076,617,51,156
85718,5609,313,478,428,0,109565,10150,316,272,1830,446,55,156
35947,3961,292,85,1186,0,49499,6658,132,123,3519,465,43,156
47880,4834,377,124,0,0,69084,6139,378,114,2432,835,47,156
53877,7381,149,143,205,0,77042,11557,344,157,1071,538,47,156
72323,12245,42,0,0,931,98156,17022,415,0,3112,657,51,156
300618,13198,350,0,0,461,431105,18439,404,35,1512,1177,62,156
111258,5498,99,120,1593,808,162299,9249,495,158,2090,1586,52,156
202395,20431,136,82,1138,1549,288167,29633,747,125,1064,1144,61,156
272110,13190,116,375,422,614,392448,17697,313,229,1709,793,62,156
396134,15810,637,144,963,673,583594,23047,556,208,2478,957,63,156
31892,1777,332,218,1386,209,47836,2760,345,134,3049,875,43,156
27923,5651,0,4,1140,96,38791,8941,191,0,2261,571,43,156
177421,10873,34,497,0,274,241770,15114,157,339,1462,803,57,156
68823,10368,63,0,287,455,109096,16011,24,0,811,1024,46,156
94673,18634,233,355,1080,685,134713,27233,99,168,1673,1274,53,156
92641,19595,66,272,0,512,128553,30104,163,151,2445,1168,52,156
106924,9839,0,244,767,0,150638,15130,291,170,2191,441,53,156
74480,3747,0,151,61,0,115741,6120,87,194,2132,906,49,156
347353,15754,424,143,0,750,499291,22164,307,166,3705,1101,65,156
53164,3259,0,207,0,0,73295,5436,190,151,2611,628,49,156
61217,2144,324,244,613,157,99167,4384,455,163,3259,222,45,156
89371,8721,699,331,0,0,117221,12346,498,298,4177,492,55,156
67242,2477,444,0,664,25,106690,4207,471,102,4401,528,46,156
75754,5784,185,140,0,1989,115375,8999,224,124,934,2703,52,156
166383,15385,188,422,0,859,219867,22596,380,267,454,1973,58,156
320061,31312,398,126,0,421,464436,45618,281,113,2171,1164,66,156
38600,4634,0,255,1996,0,61033,7724,0,156,3037,373,42,156
173011,9163,0,202,356,61,236058,14201,144,164,2735,989,61,156
284868,12997,222,199,617,312,408736,19479,290,84,1475,723,60,156
66605,4296,200,15,0,155,95759,7178,288,0,2758,569,47,156
119138,13221,0,0,510,0,159595,18312,275,100,1372,0,56,156
164092,5544,278,63,121,0,240290,7771,374,122,3076,626,55,156
208330,8269,367,561,1129,374,278276,11838,364,289,4405,745,66,156
63775,7164,211,310,50,0,84761,10609,468,211,583,399,51,156
84286,20502,228,0,138,633,128854,29324,229,17,2872,1289,51,156
57780,11350,386,490,0,0,85933,17283,383,363,2510,0,46,156
236838,10975,371,0,1123,0,343155,15301,443,69,3347,846,61,156
89059,9433,550,6,860,421,133897,14933,632,69,4105,600,50,156
154139,10037,290,238,0,0,237980,15800,339,222,1447,229,54,156
88747,4681,315,389,0,0,131943,7377,246,183,604,66,53,156
151674,4609,150,333,0,570,223489,6346,137,255,3271,765,57,156
111408,15647,361,324,1372,1938,141884,21920,372,260,2666,1437,56,156
248548,9135,266,179,0,236,363257,13067,281,176,2186,821,61,156
284803,32271,305,199,0,352,394850,41319,256,214,3354,904,66,156
44780,3056,150,236,757,0,66586,4639,185,202,646,406,45,156
66522,3112,489,0,656,454,93966,5846,546,12,1477,581,48,156
47262,3261,0,138,1149,0,61681,5563,139,97,2737,16,47,156
632524,37565,848,0,1434,0,814836,52969,640,138,1391,353,71,156
226254,15720,432,369,0,1484,178740,14297,508,228,4538,1689,89,156
48237,11624,62,243,0,1651,73919,18162,100,158,430,1323,46,156
45445,5504,105,154,0,594,72110,8629,142,78,1084,749,42,156
222440,9064,560,118,391,450,332288,12210,439,71,2447,648,61,156
112132,9612,355,241,0,519,159732,14254,291,211,1511,424,55,156
42941,2294,170,205,1188,0,68075,4120,296,146,3032,596,43,156
167087,29606,0,123,0,0,239241,42566,381,110,1440,1053,59,156
313022,14812,601,182,0,0,475403,20927,367,92,1790,594,61,157
173975,6836,0,427,0,354,254102,9401,215,290,2469,1147,58,157
51900,2516,403,391,244,470,68265,3131,209,276,1071,867,49,157
312247,19279,360,199,258,0,401139,26377,398,181,4009,802,64,157
74477,2751,54,162,862,3,111517,5293,175,163,2618,719,51,157
81276,6094,411,210,1403,305,117107,8694,249,245,3696,845,51,157
32323,7435,0,127,597,884,54866,10030,0,160,2682,1035,40,157
59912,10759,156,0,0,546,74659,14121,140,140,2176,860,54,157
138037,23695,0,104,0,280,174273,31359,315,170,4159,899,61,157
59114,9882,44,0,0,161,81850,13853,158,0,763,477,50,157
114176,9930,419,151,1455,260,180510,15877,334,116,2485,904,52,157
276218,13564,0,185,0,320,394443,19543,577,203,2698,548,63,157
65067,5361,26,263,0,0,87601,7600,212,115,1810,322,50,157
72987,16809,330,32,0,122,112626,25631,424,152,2705,496,49,157
45652,8305,0,176,0,0,69419,12370,82,150,3152,55,44,157
125089,16535,223,112,1289,0,173835,22339,362,113,4424,383,58,157
35131,5489,18,90,0,0,51297,9753,151,204,784,336,43,157
93201,8926,73,0,591,0,130145,11730,222,0,936,91,55,157
248700,16678,32,299,567,1728,367390,22403,461,109,1794,1700,61,157
72132,6106,40,0,0,0,106772,8867,149,0,1407,301,48,157
60749,7762,40,180,957,0,92321,12890,219,107,1592,388,46,157
41021,5013,0,158,903,650,68580,8323,86,137,2737,753,41,157
313010,19456,691,24,0,231,452456,28238,426,61,1287,1322,62,157
80042,2898,637,17,1135,0,129943,5465,638,282,2411,242,48,157
47308,2119,306,177,247,369,72246,3644,271,130,1187,844,44,157
24406,2425,244,229,0,0,35629,3748,366,130,2987,454,41,157
59868,6211,0,63,0,306,84572,8105,0,103,2193,621,49,157
372168,16398,383,68,351,318,562207,23283,593,177,3922,635,65,157
401416,16897,208,143,49,0,591535,23202,196,114,1172,1058,64,157
129339,6769,0,0,0,0,175899,10726,148,54,2038,616,60,157
91708,5457,273,243,0,601,131676,8135,269,199,3759,784,51,157
77879,3916,132,28,0,0,112209,5975,351,44,501,529,51,157
214086,34036,531,99,0,842,281772,46930,611,163,2462,1600,60,157
99444,8376,285,82,0,0,153140,12472,497,57,2076,264,52,157
132656,22001,0,158,0,137,183286,31771,222,111,678,1035,55,157
112684,10356,0,0,0,711,142161,13687,33,50,864,1021,60,157
57517,8171,165,227,0,1233,80053,11284,286,199,537,1050,47,157
108682,6234,497,10,561,318,165181,10058,507,67,615,382,52,157
172811,10081,0,0,0,496,246907,15244,493,113,1625,716,58,157
126919,11893,0,480,1063,0,183882,17357,234,274,2218,414,55,157
72951,6896,6,458,66,615,92004,10631,88,286,3791,584,53,157
112665,5423,0,183,518,0,160856,8191,36,112,1272,0,53,157
39689,3104,73,31,0,594,61211,5072,293,36,1736,1454,43,157
221259,20808,0,0,508,19,336256,31148,388,102,1387,485,58,157
54922,2811,547,165,997,0,86909,4646,376,209,3640,499,47,157
32888,5466,67,0,333,203,53185,9106,304,45,2300,1390,40,157
260497,9835,431,144,0,513,385519,14287,288,165,2437,1358,59,157
44741,4855,127,0,2673,0,60569,8635,188,69,4039,395,46,157
65007,3444,568,0,0,0,84013,4933,449,117,1051,294,52,157
443106,19381,0,0,0,700,651070,29170,521,0,1601,1077,65,157
70678,10713,0,171,1603,47,110322,16173,292,100,1912,858,48,157
70246,3202,530,241,0,86,105601,4650,483,152,3511,536,51,157
355224,10555,0,0,1784,0,544968,17227,214,0,3600,686,63,157
74941,6180,0,213,0,277,102628,8613,449,112,1107,1173,49,157
53573,10135,107,51,0,35,77893,15713,92,69,2542,374,46,157
63180,5273,0,0,465,212,98333,7049,69,15,1449,654,49,157
301034,10955,350,1,810,189,434241,15466,384,163,2283,1104,64,157
122481,3521,72,0,1371,515,176275,5801,189,0,928,862,54,157
92492,6435,343,93,0,0,139252,8031,352,2,2955,466,52,157
140604,13278,545,319,468,0,206533,18229,536,130,2175,516,56,157
168619,11855,0,81,545,572,248429,17745,145,97,1455,1162,57,157
333576,19356,31,205,313,0,492039,28050,235,222,4400,776,62,157
186300,17205,619,0,0,664,279559,24836,666,0,3267,1294,57,157
87947,8085,127,0,473,34,131669,12159,110,14,2369,487,51,157
177382,10341,454,0,1856,358,252203,14990,400,66,3150,1180,59,157
39356,13533,427,213,783,67,60484,21030,440,136,3036,912,43,157
79001,5670,444,445,92,0,109010,7894,338,205,752,890,51,157
84206,5458,376,300,0,0,127274,9556,281,185,775,235,51,157
97939,17151,321,191,2356,0,132573,24337,248,167,3100,398,57,157
107189,4244,46,102,1254,0,157656,6718,224,144,2953,387,53,157
32451,5214,299,349,657,0,45298,7363,462,199,2797,379,44,157
96821,7534,464,241,102,205,136459,10620,457,161,1864,557,53,157
66927,13539,95,146,725,554,101698,21559,416,74,2224,964,47,157
80064,5243,453,0,1195,0,98871,7013,387,92,3189,537,57,157
175881,15957,278,180,0,0,251658,21361,224,97,2524,551,58,157
83610,12032,540,476,648,0,116022,17108,588,219,2073,635,52,157
53415,16263,94,207,30,0,83567,24588,257,259,2930,634,46,157
222968,15573,230,102,276,405,306378,22046,325,172,2712,856,63,157
29000,2896,6,232,1406,0,40360,5837,124,153,4811,0,42,157
35413,7475,397,31,716,0,50837,12081,313,23,1698,831,44,157
54531,2554,254,504,236,210,83417,4687,310,360,2511,812,46,157
102845,11148,0,130,319,797,149949,16539,217,107,1096,885,51,157
62612,3161,0,155,1026,684,94379,5087,43,64,2352,806,48,157
57245,2242,0,81,797,0,92000,4744,128,94,3129,76,44,157
111314,7780,180,252,0,0,153053,11551,286,119,826,691,55,157
34921,8404,375,300,813,220,54955,14319,386,158,2350,593,42,157
117360,7334,0,283,130,0,164381,9467,228,161,2575,164,56,157
160348,8668,262,0,1255,0,234490,13135,230,68,3049,571,58,157
129256,29056,212,0,0,0,192931,40466,504,84,1057,381,54,157
236350,13906,853,349,205,297,336330,19374,663,194,1643,1239,61,157
60937,1940,0,241,0,401,93325,3230,215,135,2645,481,46,157
34317,2662,206,113,1644,199,54401,4753,189,70,2508,648,42,157
161308,16950,57,28,296,768,220773,24901,205,145,1479,1190,59,157
94943,2016,524,56,725,115,139789,3600,470,7,1425,470,51,157
140296,9535,0,420,716,0,203155,13799,204,220,1889,475,56,157
49234,5920,257,247,407,400,71626,9581,189,189,1544,827,46,157
214727,7515,0,34,0,635,315697,11195,243,91,4794,830,59,157
105855,7493,12,274,0,299,150507,10242,114,170,1946,1245,55,157
52017,4039,329,0,0,0,81946,6924,374,0,673,264,45,157
92275,12929,327,155,441,222,137006,19890,305,62,2375,726,49,157
105312,11564,163,229,0,0,150601,15891,144,125,1634,580,52,157
104645,25713,124,325,1964,99,154272,39038,239,152,2363,372,52,157
49381,7486,542,165,1315,0,63722,11937,414,176,2443,1259,48,157
46855,4890,219,417,1,643,76062,6714,270,198,1378,563,42,157
25234,4134,219,0,839,0,36368,6971,157,16,3017,317,41,157
203466,34980,1019,204,0,777,225327,37859,462,118,3745,1405,89,157
98692,22495,256,0,1157,0,137677,33984,349,22,1036,720,54,157
137315,4370,0,278,1440,584,203969,6064,206,195,1733,1143,55,157
343346,26749,54,240,524,128,481632,38049,322,115,2283,1340,67,157
45779,5638,2,1,1663,668,72186,10353,68,51,4098,853,45,157
49507,7284,346,37,225,0,72652,11546,260,126,2762,44,46,157
119425,6035,586,34,597,1265,165270,10385,321,28,1839,1035,56,157
156134,7327,49,95,1555,255,247714,11094,321,54,3539,1260,53,157
96309,3660,0,0,733,0,146166,6465,100,0,1692,257,53,157
124894,5072,0,297,816,685,183933,8134,0,208,2414,785,53,157
131129,7535,156,219,1185,0,187408,12825,199,208,2560,268,56,157
214358,12773,423,227,819,731,318382,18804,426,181,2313,1521,58,157
209512,10758,327,148,425,1562,311169,16832,334,63,2362,1388,61,157
228369,17388,136,155,0,991,311853,25145,341,241,1029,975,60,157
175306,12154,195,258,0,0,240588,16469,198,315,3954,325,58,157
175466,6376,250,557,625,421,245687,10041,383,308,2510,353,59,157
59677,16279,365,495,937,0,90613,24792,468,279,1585,305,46,157
63850,5775,0,299,1404,0,93218,9402,95,176,1910,568,49,157
51039,3782,139,346,0,789,77493,6697,212,219,609,2133,45,157
39895,3084,243,0,0,147,61783,4990,307,34,1673,903,43,157
43025,8041,170,0,299,0,67668,13193,364,0,918,468,42,157
242583,13942,213,386,0,689,324523,19329,227,272,2819,723,61,157
38913,3916,239,258,1208,0,58240,6015,259,199,3103,272,42,157
125965,3278,372,199,680,1043,184733,6989,328,199,2896,1261,55,157
45929,4564,99,293,0,855,68047,6841,34,138,1303,877,45,157
46401,2753,414,246,0,0,68196,3933,436,182,968,154,45,157
62347,7553,622,121,531,685,88238,10417,417,93,3332,731,49,157
37120,4566,0,261,152,0,59397,6815,238,160,1795,375,43,157
38596,5204,287,140,951,1105,57484,9044,305,131,1396,1220,44,157
96695,6102,216,364,956,0,137237,9979,299,164,2652,704,54,157
47931,1631,310,383,1618,714,64113,3975,371,281,3232,1354,48,157
37152,5373,38,183,1532,797,51660,8224,24,105,1898,1507,45,157
94884,7052,506,193,757,0,131182,9739,378,142,968,545,51,157
26944,5616,85,59,1037,560,36901,8271,217,99,3604,587,42,157
120763,26059,0,402,431,0,168274,36714,132,225,2941,795,55,157
78277,11047,0,46,299,0,115899,17407,38,191,1636,47,50,157
59658,4127,207,0,694,120,81887,5753,354,0,1245,1082,50,157
80096,8809,0,43,305,697,118243,12000,140,64,2461,394,51,157
74477,13921,0,35,1274,636,106865,22742,0,61,1892,1015,47,157
160965,8564,327,0,948,2105,192156,9909,258,101,2017,1467,62,157
80046,3309,0,6,195,280,122152,5892,157,51,931,1042,49,157
183135,10319,301,592,0,456,269749,13616,303,337,1326,1300,60,157
122292,9615,259,180,238,0,188296,12907,440,162,3964,667,54,157
78067,5968,211,399,0,2,113662,9406,191,232,3200,446,49,157
364388,15230,259,1,335,0,531740,21652,238,65,1348,321,64,157
174234,22537,0,88,1629,848,259618,33558,109,81,3239,1010,57,157
178675,26560,815,185,410,0,250743,39737,435,136,1676,633,58,157
52237,4697,104,394,347,0,74687,7518,320,229,2756,389,48,157
138642,11690,151,252,848,80,194047,17338,259,160,922,661,58,157
46121,4093,231,244,863,912,76079,7016,481,237,3647,1041,42,157
114197,11735,43,93,828,0,153791,16837,155,173,3336,529,54,157
145444,10376,444,183,0,0,222928,15090,358,170,2198,472,55,157
59841,12233,0,177,310,752,85398,20120,270,131,2087,924,49,157
58529,4548,131,87,1014,224,83740,7226,206,269,2538,688,48,157
51613,6320,312,0,0,0,77958,10499,304,6,2168,600,45,157
49498,15384,0,0,1257,425,72679,24637,0,31,3174,852,46,157
38018,5150,383,269,149,0,53236,7617,266,148,2201,508,45,157
81953,2274,243,271,768,839,125081,3948,322,93,2443,1591,49,157
76403,6649,551,282,0,33,110287,9629,458,157,572,676,51,157
56951,3692,486,0,332,0,91852,5502,452,89,1941,206,46,157
104376,10670,408,249,288,977,151250,15731,656,180,947,912,54,157
34035,5473,264,183,0,0,54438,8853,335,198,572,341,40,157
79854,12655,444,12,0,334,108338,18831,401,51,1466,617,51,157
53289,5696,118,296,0,0,73485,9011,377,205,2587,360,49,157
43480,4540,256,222,342,0,62926,8086,592,144,1194,364,45,157
83058,12686,121,586,0,0,122772,20186,382,300,855,330,49,157
126240,7521,386,659,596,767,184344,10807,237,290,1260,752,54,157
78924,10132,200,515,0,0,108681,14187,245,360,835,501,53,157
97238,6452,0,272,1125,190,142599,9243,282,218,1396,695,53,157
38380,2163,388,246,0,591,56568,3310,300,162,696,1351,44,157
75378,4839,640,59,0,1077,110714,7678,567,84,3142,1594,50,157
41802,3122,43,0,965,346,63206,5114,273,0,885,541,44,157
122991,19990,0,116,1231,0,178654,28809,79,110,2596,948,54,157
88555,16085,252,188,0,160,130530,24538,327,131,3040,328,50,157
37804,7235,90,272,687,0,54216,11784,138,145,1982,405,45,157
61217,2973,559,0,0,485,96894,4145,421,147,2232,1351,47,157
47365,3444,240,85,0,0,69471,5158,261,114,1667,1071,45,157
89215,6018,528,102,1332,0,136492,9431,424,98,1556,980,49,157
262736,12085,0,45,0,0,365038,18086,146,124,1803,494,62,157
107253,16591,244,360,0,697,161383,22815,209,264,904,899,53,157
207289,18371,160,215,846,0,302181,27472,461,179,2460,490,60,157
34818,3553,68,224,1111,0,53676,5716,184,124,3219,1029,43,157
68953,3881,0,0,0,0,101538,5891,390,0,2101,353,49,157
135008,14759,234,0,889,0,194187,21645,222,0,3881,0,55,157
29507,3064,54,361,0,0,45593,4858,323,189,1381,759,41,157
136984,14839,56,0,288,1296,195582,21699,188,84,560,1369,56,157
100249,5382,102,0,1586,0,154344,7531,330,24,2496,969,52,157
78132,4638,452,102,115,355,110186,5710,266,126,828,806,51,157
314170,15397,0,370,590,338,459120,22720,122,137,2048,765,62,157
