FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
138900,12562,3601,490,220,96,291860,22381,4035,378,227,550,44,165
201868,14892,7864,924,187,15,406969,26127,9561,970,453,96,47,166
57801,29383,9807,62113,593974,16773,109214,53423,11419,71959,690086,14245,43,166
109755,17091,14796,1630,2607,492,239811,29631,18450,1774,3478,643,45,166
83940,8452,1656,517,0,205,174615,15165,1901,508,51,269,40,166
71233,5089,10438,1032,934,37,154420,8494,12240,1136,834,737,43,166
142525,12895,1527,315,294,702,317525,24532,1950,193,130,572,46,166
53704,6457,8793,859,603,0,129288,12168,10396,793,605,966,39,166
90403,7435,84780,7513,1356,388,162392,11840,98953,8782,1266,681,46,167
63520,2781,714,75,148,253,138407,7380,1038,76,542,696,40,167
208206,14014,31002,3106,336,366,380684,23221,35930,3116,672,243,52,167
80500,6303,856,321,1210,457,170091,11543,1026,292,1541,661,41,167
134040,7954,5113,1039,543,387,299120,14271,6209,721,448,368,46,167
37713,3519,0,202,393,166,80596,7098,33,89,750,242,37,167
270277,11329,5293,622,729,225,581649,20578,6340,571,764,418,50,168
69405,14080,6100,41307,360622,4674,134572,25097,7591,50795,442295,7141,43,168
62350,7681,5748,682,847,504,127692,14092,6561,715,417,515,40,168
91063,4885,2247,441,1011,19,212623,9346,2593,454,3008,215,42,168
77406,16155,8211,46812,525217,8970,146050,30035,10075,56269,632097,22048,44,168
89269,13507,1590,16,160,129,210503,26125,1929,32,885,277,40,168
60475,30082,219,159,0,667,62466,27135,102,124,341,889,72,169
167082,12109,1329,7,301,171,363401,22532,1709,14,228,167,48,169
137973,4731,9091,742,433,693,306233,8395,11185,1019,571,594,46,169
189810,14008,4455,525,552,396,392564,24588,5695,557,835,613,49,169
376501,14074,11989,1311,168,0,778802,26611,14513,1354,672,466,53,169
56391,9321,5587,37672,306642,12994,107773,17139,6483,45387,362211,22580,40,169
39607,6198,21856,2101,637,352,78543,10261,24356,2246,502,369,43,170
77775,6411,2277,1099,6493,342,174460,11892,2973,1085,8291,1028,41,170
68475,3243,4311,375,279,99,158157,6751,5414,429,291,125,37,170
28314,5818,4080,19477,195076,0,51423,10952,4857,23796,235599,4647,40,170
215868,25546,17229,1857,3289,441,389301,42012,19242,1575,2048,438,54,170
73218,9286,1098,51,9,601,145069,16094,995,85,137,377,44,170
72498,3034,2784,211,211,0,165434,6777,3534,331,204,221,39,171
148920,12334,7105,619,594,0,318677,20103,8133,587,1069,735,45,171
296254,22522,12426,1237,39,813,603414,38908,14549,1356,444,566,53,171
131787,7680,12832,1419,1354,220,272233,12950,15453,1345,1740,470,45,171
113064,10128,2133,610,2172,0,222904,16426,2861,286,3336,244,45,171
65863,12042,53788,4992,924,510,133937,23074,63173,5860,1366,762,42,172
165916,10627,32988,2707,2071,0,345852,20308,38675,3426,1300,693,44,172
133048,51285,21117,148146,1107936,0,203018,80468,22735,162290,1176382,23227,55,172
44406,9766,5265,26935,307092,0,78099,17242,6656,32100,368401,1523,39,173
150357,10047,15063,1017,660,0,307413,17390,18257,1259,451,98,52,173
70824,9493,49738,4303,21,190,151087,14189,55013,4752,319,525,40,173
160939,12942,65172,5643,1278,0,333264,24730,79490,6774,1175,268,43,173
200221,26493,30594,2679,948,0,381469,46659,36623,3324,810,296,51,173
144118,8289,2703,238,90,0,317133,15072,3046,164,238,351,46,173
44605,21225,934,936,6997,88,90150,40318,719,1047,9863,1185,38,173
229654,6373,3775,576,0,262,483602,9495,4527,386,54,369,50,174
100699,3787,12687,1093,472,511,219127,6813,14860,1411,486,650,43,175
108153,5914,6492,552,63,121,227741,9869,7567,645,189,408,44,175
326047,26001,3295,567,186,21,639369,45231,4222,524,216,336,57,175
103857,5677,28200,3084,520,826,225901,11129,34726,3362,376,933,43,176
126229,8814,6840,475,123,0,269222,15987,7747,466,63,439,42,176
165883,16111,2290,282,84,0,344636,28381,2832,221,324,66,47,176
220891,12561,10978,1156,247,208,441594,21714,12457,1176,388,618,52,177
92895,2911,15345,1378,210,379,191596,5117,18693,1639,458,219,41,177
126987,8035,15021,1434,1032,142,268396,13975,18253,1674,1283,418,46,177
125551,7866,22066,1959,0,0,256175,14488,25892,2342,0,164,45,177
126436,10183,11220,1519,258,0,255168,18565,13481,1376,376,347,46,177
186429,35380,17535,125634,1092060,0,328431,62103,19113,143068,1238822,7023,51,177
69294,27685,13890,96432,828549,0,110851,46373,14764,100842,863034,3775,43,178
134187,9574,18342,1731,2478,0,259295,18218,21391,1835,4998,441,47,178
69559,2164,4083,510,277,0,158233,3949,4765,440,375,33,38,178
78964,9453,2629,520,210,0,164405,17320,2953,295,625,218,42,178
145447,7309,7582,907,2184,145,293291,12454,9107,879,2303,280,50,178
57991,17623,6754,46527,400087,5472,108067,32463,7447,54147,462888,13530,39,178
245656,13863,17358,1926,1995,0,507610,24672,21066,1787,1984,454,49,179
43534,7729,5478,30235,245641,0,82298,14217,6192,36351,296109,3683,37,179
79023,6220,1605,0,1482,939,178628,11842,1784,3,1344,910,42,179
93849,4674,4953,522,0,538,186126,9583,5857,447,380,371,42,179
40909,4737,14542,1375,1393,0,87275,8071,18384,1607,1596,520,41,179
44418,13659,4639,32163,307201,705,77817,25963,5352,38618,368350,3452,42,180
117354,3595,2665,412,0,123,235670,6949,3300,354,118,619,47,180
188562,5595,5886,649,0,0,371154,9824,6329,735,285,152,50,180
33945,10018,4576,27900,272955,0,64616,20913,5176,32950,321392,8640,36,180
79548,9739,24046,2185,0,537,176774,17633,29556,2716,319,775,42,180
117097,9504,9684,973,3,88,229771,16103,10704,1100,363,413,48,181
683124,26806,12421,1737,4989,0,748560,31326,9701,885,3193,419,93,181
151273,28152,19609,2056,0,0,264171,46989,22142,2177,70,136,50,181
85321,3273,6885,1041,714,412,171624,5364,8187,841,1797,729,43,181
101280,6997,7800,592,867,355,198035,13017,9494,612,1097,1092,48,181
147157,8034,2545,193,4,130,310361,15087,2951,173,892,439,45,181
150525,40689,12324,74661,927718,0,280740,74181,14445,87602,1082857,1231,46,181
93481,4962,1234,0,298,553,195807,8847,1007,0,239,546,45,181
241165,32298,11316,1341,363,120,471950,56141,13370,1285,485,998,50,181
33615,8481,4068,27031,238858,5167,57740,16325,4648,32347,289857,11241,37,181
199714,10915,7546,1678,8106,0,393037,20253,8877,1675,8906,284,50,181
118933,8833,17412,1848,2010,351,249771,14633,21774,2152,1886,867,46,182
70891,3312,4572,760,0,67,155762,6262,5507,605,25,353,42,182
43215,14688,5896,39013,318570,0,76439,25625,6889,44791,364592,7224,40,182
89787,4665,11899,1284,943,304,169596,8090,14281,1407,1406,671,49,182
132280,9628,5074,628,456,109,265504,18282,5935,640,1337,155,51,182
106581,8520,2838,354,378,108,229644,15681,3094,239,812,289,43,182
267010,13423,4180,730,288,331,507182,22704,4790,448,467,708,51,182
28467,5572,4003,28858,202696,0,60227,10775,4800,34176,244018,6996,35,182
116161,9327,17133,2208,5647,483,220024,15013,19638,2397,7043,774,50,183
104475,5800,6888,910,5176,1101,223343,10651,8562,1099,6311,1257,48,183
120301,3547,11484,1267,4,498,233819,6406,13991,1388,486,508,51,183
66964,9808,6241,41200,410469,0,113656,18447,7587,48087,471974,7935,43,183
60051,27196,7578,41158,398215,0,111096,45569,8751,48079,461052,3553,41,183
113454,6256,5104,634,0,0,234456,12152,6073,637,892,407,43,183
111847,4548,5715,730,0,0,244945,7295,6412,715,7,266,45,184
106837,8199,9315,882,7,444,212603,15125,11687,1017,505,346,47,184
142816,9390,10951,1120,0,121,266579,15012,12137,1093,16,753,47,184
249177,17373,18150,1738,1170,426,496404,29795,20647,1911,951,327,50,184
247993,20377,19105,1644,724,676,479871,33891,20464,1783,914,977,52,184
79344,11364,1566,145,184,85,167607,19694,1682,225,211,466,45,184
152458,8116,8331,817,85,211,309453,14164,9681,630,256,290,46,184
125560,10353,65146,5619,661,0,246188,17155,75132,6265,412,0,46,184
47736,8664,325,0,22,55,94425,13445,294,0,331,128,42,185
106704,8203,2235,672,6322,504,223414,13085,2542,831,7059,1183,43,185
95100,12760,3832,609,3373,160,203958,19793,4440,524,4467,386,44,185
64941,13978,7291,48732,377964,0,127117,22969,8532,57338,444748,3569,39,185
177301,15961,2620,453,0,69,335877,29501,2570,191,191,356,53,185
109551,5082,17332,1630,292,153,237514,7981,20518,1821,336,699,43,185
84439,29704,13672,87253,812581,11167,130729,47939,15928,94806,868938,12962,47,185
88027,32202,14920,87190,899554,0,132717,52543,15339,93841,960744,4966,49,185
34141,3247,2787,421,0,256,67734,7617,2944,395,0,288,43,186
59856,17110,8568,48354,439464,0,103712,31616,10661,56081,504271,4047,40,186
213183,7821,3885,699,0,444,443884,13885,4391,477,424,288,48,186
39802,9547,5148,33832,273486,0,73113,16986,5958,39638,323846,9671,38,187
88524,5832,1809,87,367,282,184140,9648,2134,56,167,458,45,187
103404,6187,2127,579,543,220,216020,11507,2506,256,545,452,43,187
595738,34080,16500,1662,775,739,1092995,56120,18774,1807,362,767,64,187
90646,9753,9568,765,816,147,183823,16116,11310,769,1807,620,47,187
49191,12490,304,261,0,619,64717,19926,155,171,52,698,50,188
112029,3658,13194,1260,573,279,224978,7183,15494,1463,276,263,49,188
110775,9549,82938,7039,924,0,231758,18255,97274,8123,712,450,44,189
40869,4246,1519,289,87,0,86806,8207,1680,190,207,59,39,189
122440,4908,4338,531,907,0,261590,9825,5329,375,2305,195,45,189
56221,4855,219,133,0,237,107196,9576,156,118,910,506,41,189
96546,3684,3139,670,1431,0,193882,7345,3968,517,2306,247,46,189
110151,34263,12291,86643,659589,0,180764,57769,13535,95704,719807,4886,49,189
45448,7447,4393,30415,269655,1147,86399,14278,4967,36390,318111,5308,39,189
46726,9607,6763,44835,364194,0,79826,17024,8315,52711,422891,8317,46,190
165864,16327,5955,630,135,85,351729,30776,7521,604,725,191,43,190
81295,5971,2064,447,0,132,167745,10963,2337,196,52,306,41,190
84175,7392,31369,2793,454,0,158660,12538,35462,2983,437,0,46,190
170187,60972,16794,116472,1062169,0,290150,108953,18102,124805,1137451,7907,52,190
108015,4438,6867,430,0,574,221264,7926,7759,488,7,596,44,190
64386,4134,30055,2959,37,49,124033,7883,34190,3273,232,349,45,190
95785,4441,2320,351,43,703,208552,8658,2614,303,870,536,45,190
132633,13932,5028,418,130,0,271301,23843,5512,373,258,192,49,190
290493,9883,7005,799,123,513,579614,17445,7950,868,345,1142,57,190
125401,8080,18870,1936,0,0,266879,14965,21733,2072,58,111,45,190
298162,58941,109744,9454,1581,816,440303,91735,105132,8842,1228,1058,61,190
51237,3400,1551,199,481,216,105961,8186,1851,198,350,241,37,190
104175,45145,10954,66870,684013,9498,183671,83089,12257,76805,780857,24190,45,191
34999,8613,4947,37258,258414,0,59506,16558,5465,43524,299646,7130,42,191
78886,4492,5821,270,0,684,156621,9725,7210,614,115,1002,46,191
176974,11233,6109,537,0,232,349200,20666,6900,626,577,382,53,191
74010,2919,1095,460,378,0,144522,3888,1326,378,355,134,42,191
166566,24147,9541,543,1164,111,320732,40316,11041,776,767,509,49,191
172269,7609,16374,1324,528,0,335904,11687,18780,1502,626,196,51,191
66363,24297,8601,50535,631410,9532,112449,36283,10541,59185,741398,15664,43,191
107481,18421,387,72,735,136,223584,35108,281,134,1008,510,44,192
56569,7375,8197,1152,0,0,124505,13915,10780,1217,27,119,39,192
208429,17815,15552,1167,201,91,424626,30459,17722,1490,390,897,51,192
163746,8526,2367,670,654,1123,309465,13744,2286,454,1047,1248,53,192
81537,7768,9232,1212,4978,0,166226,20722,10248,1664,19505,2008,49,192
57190,19144,7981,46330,480981,0,94652,35840,9178,54550,565780,7276,41,192
82951,2640,9139,817,0,229,179931,7135,11239,1003,30,346,43,192
104559,32569,12285,70291,758068,15537,189602,58816,14162,81531,874270,30826,45,192
60075,8421,2523,487,697,568,119282,15881,3004,323,649,676,41,192
80320,12012,92329,7977,1459,0,143063,23153,99805,8746,1275,362,46,193
125847,7302,5265,543,453,381,267463,12358,5842,417,612,587,44,193
321222,14884,5178,673,15,493,613379,25805,5724,640,382,343,54,193
153330,9673,3151,511,0,288,289472,17934,3681,390,0,451,51,193
198231,13515,11925,1572,205,187,397433,22492,14672,1611,297,331,52,194
179317,8742,4806,229,0,0,345928,14655,5399,309,280,191,50,195
424429,19969,10522,1119,0,0,793242,27864,10929,1097,359,223,58,195
31039,7737,2986,23922,173457,913,61442,15309,3471,28408,205274,9534,37,195
126933,8766,2400,502,0,690,267921,17136,2379,342,170,942,44,195
35269,6091,5967,37642,313851,2662,56574,10558,6694,43597,355748,4057,38,195
140274,12613,7398,591,0,316,276822,22239,8868,600,0,306,49,195
178902,12817,2611,372,1368,198,286530,22176,2719,316,1073,1088,53,196
106801,11584,190,432,1719,163,208411,22378,128,278,2332,236,45,196
65296,23743,108,139,999,109,128509,45314,56,164,1044,392,40,196
160828,5152,2830,493,0,217,345754,10160,3480,451,0,500,47,196
47551,22716,5317,30786,316495,0,76008,41779,6159,35958,367805,7841,41,196
293089,21816,3631,453,0,0,562696,35203,4135,285,604,204,51,196
82618,3783,2529,0,0,414,180364,8396,2983,24,412,591,44,197
76458,7987,1677,376,708,7,154565,14740,1872,236,928,121,43,197
207993,7993,23073,2272,2637,469,402928,14732,26405,2420,3796,1175,50,197
29620,4669,4797,28381,249216,0,50164,8517,5222,33521,290819,0,42,197
126655,9486,1140,139,0,184,263818,15862,1275,134,0,352,47,197
148281,5869,8757,883,1405,300,285557,12268,10207,971,1188,588,50,197
115468,10734,1285,400,0,256,238222,18325,1007,270,278,277,45,197
212934,13674,13716,2104,6207,720,419875,23739,15749,2623,6925,914,51,197
77389,6796,2997,295,0,298,160064,12545,3435,313,275,318,43,197
92683,6363,4318,985,4966,69,186157,11191,4783,846,7252,358,47,198
405208,23953,38395,3795,892,0,715623,38562,43644,4104,1751,454,60,198
176763,11319,48028,4110,492,0,331519,17532,54382,4959,1166,394,49,198
86541,10786,2812,906,5010,0,175249,17320,2917,1028,6123,479,44,198
113974,3649,5451,231,115,364,244498,7139,6894,355,130,523,43,199
176734,17016,7341,505,688,196,332420,30880,8647,814,609,299,50,199
288226,17685,6060,700,0,255,572941,29743,7273,505,202,418,60,199
116532,7756,3202,495,745,10,239998,14019,3860,395,611,247,46,199
105316,6198,7735,829,0,298,219466,12890,9464,916,359,347,46,199
137200,5968,2700,585,927,393,264263,11439,2750,454,1052,926,50,199
68763,3234,2727,459,0,573,144343,7207,2966,409,0,585,40,199
90808,7089,5256,552,43,426,172009,12468,5673,539,761,650,47,199
144543,24729,12700,95178,864246,0,247647,44594,14715,107775,970266,13846,50,199
409930,21501,5551,1131,6204,0,778944,34092,6177,830,3695,1067,58,200
145833,7623,13473,1554,0,36,293254,14105,16193,1542,260,268,48,200
225456,8860,10584,895,183,163,428702,14663,11912,954,343,519,51,200
39208,13843,5910,35851,349171,12552,71036,25535,6480,37760,372781,15156,40,200
69034,8227,2935,418,2223,969,135626,16755,3591,477,5658,1354,43,200
215400,14904,5395,508,0,0,275980,21850,3986,380,307,613,94,200
693021,34732,11124,1284,2178,540,1191747,60521,11367,1091,2315,1054,53,200
55200,8068,2779,513,0,217,126998,14236,3533,456,205,218,39,201
45106,13407,4680,31941,258490,11548,77514,23652,5155,36900,300751,16526,40,201
189910,9579,4188,610,1582,283,389845,16371,4534,585,5113,838,48,201
76440,7824,5434,693,2106,79,153282,14844,5990,864,2348,720,46,201
213708,12658,12541,1687,1960,0,404352,16276,14768,1356,7105,740,51,201
65107,5079,3582,186,0,0,146846,10190,4343,376,0,220,40,202
47650,14830,6321,40348,341689,6996,73423,27041,7272,46254,394961,8779,42,202
43201,21516,5481,38322,301470,9648,76428,39682,6462,45053,353615,17105,37,202
53392,29991,7183,43366,454149,0,92607,55875,8409,50451,531494,3484,42,202
62311,8488,5571,519,351,0,132099,14116,6817,488,382,92,43,202
276031,11487,11920,1218,0,241,534495,18301,13771,1314,309,261,55,202
262284,13462,4626,130,825,69,501161,21195,5172,358,1301,892,52,202
145203,14628,34722,3027,822,1,284045,25471,41128,3528,1160,554,48,203
136659,3987,3177,729,525,198,265423,6713,3449,449,3771,730,49,203
135609,16957,1867,178,75,360,240554,26341,1713,114,200,282,53,203
210436,8664,5724,801,1203,0,405468,15487,6123,813,3683,876,53,203
85431,17559,81,31,0,271,160591,31767,180,99,52,591,48,204
74523,5979,2370,186,741,0,141059,9945,2799,131,3223,324,45,204
60811,2923,2596,733,4071,636,124382,5311,3032,1973,17300,2920,41,204
72841,36153,3819,2145,16477,2811,137777,61293,4485,2060,18170,2464,45,204
53517,21340,5959,37464,346618,0,93712,37443,6806,43309,397916,3358,39,204
422844,49863,36805,3154,1560,24,757874,81240,39618,3613,1722,540,58,204
216511,12619,2340,295,0,121,444311,24950,2571,253,332,214,54,204
179716,8998,4185,363,0,0,359955,15157,4746,290,58,177,53,205
124155,4819,4519,591,51,442,236700,9180,5203,423,281,464,46,205
47829,7618,964,232,0,0,100832,13380,1202,174,92,50,42,205
208068,9616,5965,427,1428,0,419025,13403,6645,530,1419,378,61,205
70132,35427,8073,51532,552304,9127,121580,63387,9819,59005,633504,19792,43,205
79021,24505,8368,70858,666316,8544,137094,45051,9801,82149,773222,13666,43,205
42999,10159,5733,37060,312009,8677,71918,16140,6447,41902,353005,15097,43,206
121906,6211,4002,606,145,420,252230,11272,4727,495,410,416,49,206
70314,4521,739,0,0,0,135204,8258,941,32,174,5,46,206
102312,5416,2446,342,0,3,204991,9977,2559,349,369,412,46,207
71434,4983,2731,318,0,0,145660,9227,3278,448,220,0,44,207
135397,5643,1410,268,174,537,287238,9768,1705,179,397,442,45,207
65367,20056,8325,44928,501280,9718,106141,34992,9877,50818,574844,19274,43,207
181779,11893,4689,310,0,408,346970,19561,5297,344,173,494,49,207
385915,15579,23628,2442,735,300,750123,25845,27055,2627,1117,407,62,207
273067,10275,7036,559,0,0,541750,19268,7809,747,207,300,58,207
103713,5997,2718,363,63,90,211676,8451,3354,199,230,215,46,207
134073,9798,5280,1011,2430,0,270678,14012,6513,697,2382,610,47,207
48153,14919,6553,44077,363295,0,86478,26076,7478,50278,412562,3339,40,207
118305,12838,18322,1843,70,195,246570,22731,22235,1822,865,289,44,207
207979,11865,4311,864,0,130,414990,19878,4943,551,967,347,51,207
147793,10197,2073,373,0,348,302237,17157,2352,230,170,388,45,207
33012,3327,3949,30750,228255,0,51852,8358,5021,36020,267766,2527,38,207
228286,13818,13149,1056,172,0,462476,24679,15030,1110,856,263,52,208
48984,6463,72270,6387,1236,87,105521,10833,81262,7205,1322,370,40,208
380241,24223,20911,2374,2998,615,732959,41350,22720,1950,5685,727,56,208
97378,6621,19849,1341,0,874,205507,11184,23103,1760,0,770,46,208
55134,8091,5970,32068,320337,0,99631,14683,7300,37151,381165,9867,41,208
39627,15252,6930,35026,364669,0,71291,23798,7640,39009,404050,6142,42,208
178362,8068,7564,763,355,654,352181,14808,8146,602,599,556,52,208
65956,9351,1203,82,258,99,138352,16028,1159,194,125,261,42,208
70080,6354,1444,372,1324,427,137199,10263,1566,283,2277,926,47,208
73851,7845,10224,1011,2295,0,154675,12245,11954,881,8031,85,45,209
104056,10428,1677,478,0,0,224388,19082,1679,270,162,0,44,209
79531,4105,1833,807,1848,184,175635,8104,2285,778,2520,449,41,209
161869,4357,2767,441,0,312,305988,7128,3279,423,299,489,53,209
122043,5190,28752,2514,42,0,257194,9062,33523,3047,219,392,45,210
80757,7458,10044,1332,3981,52,172761,12920,12339,1265,3475,1215,40,210
67872,21499,8881,55587,541938,0,122108,40516,10223,64517,621692,6506,42,210
52896,9195,357,222,676,0,103348,16514,316,155,635,124,45,210
71539,6652,20010,1594,0,250,141195,14168,25257,2051,434,441,42,210
152802,7923,6778,1413,7954,481,279447,14305,7940,1453,9187,2294,50,210
290647,13789,4755,748,3049,733,578926,23216,5711,471,2323,774,52,210
290985,16023,28524,3166,2392,0,583945,25240,34335,3236,3492,623,52,210
38334,6820,396,85,0,0,80404,11813,270,63,0,142,37,210
103354,5895,7422,937,3424,991,200809,9830,8381,835,3229,1357,48,210
82716,26203,9979,74170,571896,0,134774,47109,11158,84026,635496,1844,49,210
113655,7995,5458,970,945,0,242498,12565,6165,674,2167,56,47,211
158422,12276,4939,289,168,0,320212,18629,5606,412,503,302,49,211
108897,4512,1320,375,0,121,209888,6912,1427,307,178,495,46,211
206422,9198,23670,2344,1563,0,357266,15670,26059,2342,1531,128,54,211
40168,14922,3709,31770,224398,5544,72089,27914,4329,37579,260170,6648,38,211
77676,3762,2844,204,472,76,158998,8777,3354,265,3096,508,44,211
84642,6054,20391,1900,543,0,176097,10986,24725,2028,567,167,41,211
83853,5062,39901,3813,0,0,158249,9125,42751,3809,355,162,44,212
172255,13948,1141,75,3094,0,356539,22250,1454,252,4205,501,51,212
70590,7806,50511,4440,438,0,141460,14308,56815,4982,799,601,44,212
47511,28077,6093,46335,345723,10222,85136,52361,7307,54292,408681,16241,39,212
107911,7201,6820,712,373,0,219615,16683,7885,758,668,329,44,212
85192,4572,1503,0,579,0,176976,5998,1776,120,366,286,48,212
193485,9747,5806,468,1177,510,364075,15092,6601,411,2644,723,53,212
34975,9532,4482,34678,270054,0,59490,15908,5113,40676,317177,1100,40,212
55269,19386,8548,60213,517179,3045,92541,33462,10122,70638,605673,5869,41,212
109018,4849,1249,189,711,366,219234,8336,999,144,1073,636,45,212
80826,7470,51181,4474,732,475,164255,13530,61715,5231,329,844,43,212
44692,22491,4878,33889,302238,5461,74406,40768,5852,39401,349617,10176,39,213
71980,20313,2041,217,1416,147,137128,36147,2490,193,1886,241,44,213
166015,14827,10992,3994,26029,0,308540,24705,11034,3889,27440,934,51,213
77907,12258,7984,54699,457444,0,139934,21663,9122,62222,522927,13921,42,213
198660,10840,16035,1597,547,768,406838,19768,18714,1797,752,915,47,213
74808,6099,1549,427,520,0,154543,9063,1778,242,249,369,44,213
184366,10053,13261,1176,756,157,370540,18017,15934,1300,1224,523,53,214
92571,24402,3406,619,1465,451,187707,44489,3841,569,1576,1453,47,214
342427,21735,1741,264,0,0,649554,35182,1796,173,273,12,54,214
101374,6264,2554,529,0,0,210553,10654,3693,372,0,172,43,214
103927,10677,2277,472,489,7,206602,19646,2469,468,623,334,45,214
51370,4099,2989,360,223,669,109790,7526,3219,421,77,552,40,214
155508,11968,4567,628,144,0,297741,20035,5159,684,604,450,50,214
68167,4315,4653,694,610,0,146029,8404,5264,418,839,36,41,214
42084,13063,5214,42232,300187,9184,69516,23319,5553,48155,343354,21240,41,214
80046,5995,1249,180,2815,0,167933,12179,1458,344,3817,739,42,214
90966,14404,2020,474,2206,141,174817,22192,2043,469,3177,445,45,214
78373,5247,7095,810,570,118,167679,10529,7875,721,1039,128,41,214
63994,31833,7125,54211,402187,3048,104801,47710,8037,61070,447605,5920,45,215
51366,5425,2809,0,0,385,94922,9694,3373,67,14,579,43,215
230041,21361,20760,1998,583,490,451548,38287,23571,2223,717,1058,52,215
112203,14847,6738,687,0,562,222937,25475,8179,677,0,560,46,215
220414,15052,6568,694,1548,328,415256,23363,7124,896,773,393,51,215
34768,5637,1363,225,0,184,76083,10199,1336,210,169,160,37,215
249718,15786,5758,697,0,313,494681,25740,7087,658,235,738,54,215
183409,9564,2964,235,12,88,372761,16045,3450,135,19,320,49,216
519676,36924,90696,8154,6786,0,755525,41654,68465,5966,10137,0,71,216
110335,5559,4704,885,898,0,226145,8826,5496,616,793,0,52,216
119878,11458,7765,732,469,318,227640,18953,9056,738,339,969,46,216
178960,13035,16540,1273,1002,13,334592,22049,18703,1671,2797,410,51,216
104491,24837,11259,85287,603940,11044,190538,41093,13310,98524,687176,12138,43,216
105694,7764,2083,48,85,336,203751,12243,1903,80,452,215,45,217
220174,15972,7180,667,661,0,420086,30113,8303,887,838,221,51,217
206763,15205,26433,2332,496,0,407870,27376,29846,2773,1164,429,52,217
108417,4765,8382,1098,2727,111,221640,7488,9387,979,2752,828,47,217
317091,24567,6508,909,940,0,594011,41186,7310,667,1224,217,56,217
240513,12138,3607,462,43,84,465802,20365,3970,393,390,384,52,218
168861,14350,26836,2530,646,0,309678,25670,30863,2814,1027,230,49,218
53844,16783,9061,53638,490242,0,84445,24998,10152,60418,545332,4560,45,218
201453,13060,4419,687,792,244,389972,22851,5343,515,1145,335,52,218
85225,6453,1590,339,0,0,166126,11812,1827,136,191,460,44,218
188029,6990,6214,736,0,715,379939,10701,7103,644,80,967,53,218
42655,10288,5118,30405,310257,0,77828,17423,5479,35333,362089,7348,39,218
455593,14367,5368,417,186,0,891250,23192,5995,424,340,222,59,218
