FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
254815,40162,93,0,204,0,497958,70275,233,21,426,764,50,156
87109,14460,0,291,148,318,173659,27508,6,249,232,812,41,156
90580,5592,229,229,123,0,179456,9349,171,143,323,0,45,156
56082,7552,349,0,642,447,124384,15623,216,44,347,1469,40,156
175056,5554,0,301,204,396,375544,9572,67,207,262,654,46,156
382438,16746,174,0,136,0,734092,29798,228,66,208,62,53,156
156886,12804,309,174,733,0,317855,23799,453,174,610,276,48,156
353674,17640,712,288,429,0,699325,30465,513,147,513,248,56,156
147906,5635,0,202,34,510,319268,10456,88,87,38,701,45,156
92283,4641,103,0,55,1101,192140,10243,124,44,193,1041,41,156
102808,4323,108,123,177,183,227368,7159,127,102,181,331,41,156
256342,12478,73,301,121,0,506431,21792,300,175,97,669,53,156
203428,21348,172,60,157,360,405117,38300,293,53,267,873,50,156
146592,11586,139,210,480,0,314279,21196,77,98,324,552,46,156
132271,4527,0,325,483,381,292844,7241,107,243,464,734,42,156
47661,7906,273,271,4,1090,101514,14268,368,160,66,1279,39,156
59119,12970,108,0,525,0,135756,26617,137,32,552,719,39,156
217327,6289,0,382,562,501,422294,11718,109,224,183,769,53,156
228564,13932,300,117,558,0,464011,25034,226,129,519,0,48,156
57585,10767,201,208,763,1456,126212,19473,167,125,546,1470,43,156
128446,13363,265,0,0,112,240357,22464,239,66,225,1185,50,156
37773,7318,237,0,330,84,78168,15139,222,0,417,1198,37,156
63192,4720,0,174,438,0,140112,11383,236,93,239,843,40,156
55786,11293,115,163,108,741,122116,19600,116,109,329,1284,38,156
328579,17281,114,343,213,1012,655080,28561,163,235,179,841,57,156
191850,8977,343,156,94,1330,349330,13504,210,52,280,1669,51,156
47052,2185,223,51,97,201,99899,5305,230,0,61,753,36,157
94492,5206,97,216,436,0,216337,9073,262,155,195,900,45,157
51957,3670,105,0,387,364,114065,7582,191,64,364,1111,41,157
36282,4477,546,121,66,0,89038,9346,487,76,194,133,38,157
283978,14479,148,256,136,0,484598,23628,167,201,143,664,55,157
155511,16884,0,220,253,0,291962,29274,103,131,240,227,48,157
51534,2926,190,115,472,367,104822,5727,283,84,397,811,39,157
244605,9114,0,219,732,864,524697,14784,68,166,1035,1171,49,157
70557,5890,99,133,150,210,156199,8938,394,173,61,1238,40,157
92512,5623,357,172,258,432,205687,11159,243,127,555,712,44,157
82464,5844,0,63,162,0,171715,12354,120,65,224,712,40,157
46249,2004,0,325,529,0,102226,5184,0,147,385,369,35,157
133372,5958,0,46,168,676,270551,10671,69,160,179,944,45,157
163026,5377,112,105,94,0,345172,9464,300,157,321,991,48,157
43125,10101,0,190,234,0,99797,20382,35,113,159,487,37,157
176821,14769,51,0,444,630,360349,26981,184,0,207,670,45,157
437143,18984,268,169,330,204,898542,32326,250,105,397,1856,56,157
62607,6901,72,51,273,0,122216,12862,164,101,336,181,41,157
91198,9244,0,154,13,250,174074,17618,123,42,299,700,46,157
144969,7509,318,10,196,0,310265,14199,224,171,213,624,46,157
60949,6927,93,132,262,0,122943,11506,101,197,227,420,39,157
148365,52248,160,40,0,0,299606,97668,86,44,93,1610,51,157
93790,2899,399,334,384,492,205719,6855,469,220,452,1187,39,157
75624,4650,48,282,196,411,175752,8307,89,194,379,926,41,157
167149,20766,112,0,780,0,318464,33978,170,14,506,780,49,157
162457,20392,243,48,363,312,328392,35902,179,89,196,1264,52,157
93129,4360,234,162,316,706,196958,7388,321,113,139,1181,43,157
129369,4483,232,339,367,0,287734,8667,301,251,376,389,42,157
218238,14508,300,72,241,654,436968,24115,383,99,245,1185,52,157
59337,23128,129,141,309,0,121898,43979,58,54,168,466,40,157
157371,9687,0,40,723,358,321382,17617,107,22,446,1415,53,157
62139,6547,114,346,393,511,125496,14415,79,153,518,912,39,157
287953,12861,96,87,0,631,607543,21364,132,156,300,1291,52,157
90582,3561,352,334,286,0,187920,6688,353,203,480,477,40,157
49572,8263,0,264,549,403,111437,14799,0,83,276,587,40,158
63982,6430,0,0,271,0,146609,10604,44,56,383,82,41,158
51882,3897,76,76,88,0,111802,6304,159,135,231,256,40,158
60502,5355,228,160,67,0,134657,10786,381,128,157,679,34,158
76963,10474,270,0,367,0,161737,17519,255,0,339,704,44,158
199306,18178,0,0,162,607,381521,33032,0,68,349,1394,50,158
398097,25336,0,363,0,1059,741805,42621,92,179,76,1665,60,158
178527,17244,0,0,355,0,347865,33967,78,0,180,652,46,158
46914,12028,120,123,103,609,96294,20288,245,20,230,970,40,158
478705,13929,0,147,354,250,1023201,25129,0,89,519,686,56,158
87738,8635,342,105,186,0,159629,13768,243,59,274,1177,46,158
72673,8745,298,361,276,706,151645,16766,212,190,233,2232,41,158
63837,3708,43,99,579,0,130819,7782,169,131,462,368,37,158
58368,2370,115,163,381,243,123160,4168,122,104,311,1017,40,158
79912,3727,6,109,597,0,174828,7766,43,109,449,653,44,158
73150,8697,195,0,285,1423,159327,15977,280,0,237,1838,42,158
149686,38329,412,0,0,945,336372,71852,344,77,116,1432,46,158
71965,4171,63,421,403,231,150644,10249,320,202,200,523,42,158
204865,22276,115,475,534,0,421507,39178,175,273,252,894,50,158
44899,4689,88,99,607,228,98777,7864,154,47,533,448,36,158
380109,15825,357,79,741,0,797138,28430,244,117,608,723,56,158
152863,11905,241,345,189,771,322160,22931,194,153,158,1262,44,158
242469,11286,369,423,642,550,523052,18575,234,202,593,913,50,158
41455,4561,361,25,276,478,94214,9444,339,32,404,811,37,158
144085,21316,133,291,258,0,284953,36433,127,258,243,812,49,158
47767,4171,19,310,468,0,88841,7005,9,176,607,609,40,158
107745,6553,69,70,550,733,207615,10698,310,99,358,977,47,158
49780,5283,0,76,235,736,91050,9565,266,216,194,1636,44,158
60285,7078,249,0,745,534,148972,13849,191,0,663,782,39,158
36001,5449,82,231,303,0,80199,10753,90,156,428,0,36,158
60666,3960,157,337,31,0,127174,8679,307,220,251,248,38,158
73488,11310,151,0,291,639,153329,20472,64,36,375,1344,42,158
76063,5770,198,0,123,900,168933,10054,236,0,370,2668,39,158
43921,4731,285,250,643,771,87976,7887,310,130,650,1092,39,158
127017,7671,637,295,321,0,256933,13925,378,137,227,685,47,158
123798,6394,0,171,394,279,240057,11367,159,236,448,1135,46,158
92424,5341,147,195,259,64,188346,10325,159,100,269,663,46,159
107556,4515,378,369,195,399,209601,7672,255,252,446,855,45,159
114187,30307,516,36,94,0,246272,58570,372,43,36,308,41,159
85605,7282,123,49,534,576,188453,14246,205,38,340,1086,42,159
163684,15076,0,169,529,0,331274,26226,68,91,384,664,51,159
170136,15375,0,150,147,0,330310,29089,28,96,495,0,49,159
42063,9676,589,211,117,504,92100,16376,362,188,108,1016,40,159
266584,11722,529,165,598,495,497249,20374,435,98,576,1116,53,159
177319,16291,591,0,126,0,354292,27190,409,46,223,495,51,159
158697,7179,183,256,615,0,327138,12348,382,107,404,747,53,159
183463,19614,448,373,270,0,401548,36921,460,245,589,246,52,159
66739,10905,156,24,123,636,137156,22665,161,103,176,704,41,159
286723,22104,126,0,777,0,572713,39396,323,0,756,519,54,159
69015,6061,60,157,0,619,133044,10573,184,127,81,1149,44,159
109507,4723,514,274,661,0,243386,8877,271,169,645,694,44,159
95349,31524,0,204,378,0,190463,58308,0,139,234,273,43,159
40875,3228,43,262,129,0,81910,7218,256,188,313,280,39,159
121630,12618,306,0,610,0,227691,21093,388,121,360,356,51,159
81546,5998,651,339,0,1162,169799,12327,372,162,26,1387,44,159
177363,5547,0,180,1074,474,406748,11773,10,77,792,1079,43,159
165798,13306,432,0,0,0,344002,24308,334,17,95,396,49,159
56851,12576,0,151,901,0,112776,23089,49,39,646,524,39,159
216474,16044,150,421,310,0,431094,27307,132,257,316,663,54,159
327703,30555,112,189,570,504,640259,54224,185,221,339,754,54,159
57090,3699,0,94,634,1759,137637,7012,0,133,285,2676,43,159
82803,2559,211,123,115,727,179817,4945,321,135,119,1679,39,159
72507,2301,171,255,85,408,147773,5701,93,120,14,730,40,159
86554,5182,253,222,282,0,177848,10336,472,141,350,1371,43,159
200733,36015,174,318,229,1059,385663,64390,156,165,342,1300,49,159
92524,3891,0,397,0,0,193052,6252,231,156,0,1041,49,159
119118,16759,148,214,273,522,220548,28522,244,99,361,945,49,159
216030,15556,0,0,183,204,476003,29068,91,6,398,1155,51,159
130639,7683,424,82,277,0,272356,13445,241,51,253,646,52,159
98131,5821,313,379,472,0,194417,10480,239,194,491,472,45,159
318915,20446,0,27,159,220,547077,34843,182,177,163,1072,54,159
86325,12088,16,118,466,0,178376,21017,169,71,208,228,46,159
109816,6969,123,0,151,361,243905,12853,174,83,233,546,43,159
240919,12915,399,462,286,907,455657,21390,330,252,503,1469,52,160
59725,11937,0,130,532,619,127267,22588,18,106,327,476,40,160
37681,4345,283,115,309,961,78648,8670,180,93,285,1560,36,160
776887,27369,0,108,426,1366,925429,33219,153,162,417,845,80,160
227517,8487,231,295,66,0,440612,14447,234,136,267,664,54,160
263656,8418,61,40,334,147,562402,14833,351,88,204,810,50,160
136348,5400,0,0,223,0,280442,8615,74,57,217,15,48,160
61620,6687,108,108,198,951,116085,11543,93,161,343,1140,45,160
184285,9162,187,240,591,1189,360428,16267,196,169,633,1511,49,160
57402,25129,448,0,64,0,97814,43881,329,112,216,32,45,160
177847,22567,120,175,171,1656,351272,39734,191,81,95,1335,50,160
169432,20761,153,12,838,30,355098,36726,221,166,563,789,52,160
114408,6894,213,282,664,0,240174,15840,74,234,425,401,45,160
116193,4999,0,0,172,0,243533,9156,5,0,173,518,44,160
145324,11838,321,48,315,1573,306566,23913,527,80,372,1309,45,160
250572,6174,309,144,244,145,501411,10052,202,124,617,1072,50,160
75078,10228,0,231,532,471,166292,20453,62,111,458,928,43,160
55473,6333,240,274,565,0,123317,12503,167,166,501,480,41,160
225244,12942,261,217,753,0,459438,25099,197,77,561,88,53,160
53154,13659,183,208,0,126,124289,25582,178,172,43,1057,37,160
107871,10612,211,171,0,657,228209,18223,123,114,51,1167,47,160
108003,5425,172,339,600,384,228877,8687,108,173,425,999,40,160
58453,4564,0,312,0,232,123504,7955,0,150,24,600,42,160
130120,24445,355,249,547,0,251896,43895,278,148,452,60,48,160
73569,9265,0,54,0,259,150270,17472,22,65,99,410,42,160
89329,8487,112,121,15,753,196516,17544,68,85,200,1036,41,160
98067,11622,0,76,228,313,194827,21416,52,2,28,790,44,160
117846,23421,150,231,555,333,245557,43921,253,101,369,663,45,160
66718,2589,0,84,118,423,142236,6045,61,32,151,683,40,160
106933,7938,0,97,448,0,215374,13979,5,144,329,941,46,160
67794,12909,337,216,249,0,124929,22111,318,160,172,396,45,160
68844,6505,162,12,70,0,143130,14456,237,75,83,733,39,160
551643,20994,462,199,0,865,689956,27996,285,123,35,1017,78,160
823365,24906,0,0,0,2130,1060778,30988,118,78,336,1667,83,160
154333,9513,445,99,238,672,342060,18471,301,80,172,1305,47,160
149109,3999,156,162,118,12,337080,8742,354,183,157,264,45,160
160023,8551,157,190,462,348,297386,15064,236,80,564,1352,51,160
268902,10857,97,381,517,271,529714,18774,287,185,291,401,54,160
46317,2298,129,157,409,0,91445,3587,138,65,262,569,42,160
280431,12087,331,283,385,630,588402,22936,207,210,237,1126,47,160
143230,9625,340,64,451,709,298132,16417,176,68,213,941,47,161
99754,16518,267,97,318,1095,178965,25496,226,196,264,963,49,161
248569,26514,51,112,246,169,480910,45664,89,165,194,772,50,161
192768,41179,160,0,246,0,395603,69356,187,124,394,743,49,161
191781,9412,339,126,208,271,368367,15302,141,169,224,389,49,161
76356,8658,690,252,96,205,161459,15194,574,144,202,612,40,161
80658,5431,70,421,180,871,154344,11346,110,338,238,723,47,161
130365,6558,331,103,94,384,282500,12468,376,116,183,581,49,161
178975,7305,276,4,268,118,369503,14581,355,32,473,1114,49,161
112750,4542,325,216,144,0,257078,8155,168,168,38,299,44,161
128154,27642,18,45,0,670,271418,52864,120,61,0,1122,47,161
53469,18199,0,169,706,1338,114468,36571,14,62,555,1683,41,161
257631,17334,0,370,241,0,509855,32504,185,267,145,956,51,161
160731,11091,0,19,274,1351,306816,20666,16,19,256,1258,48,161
112632,19408,288,160,207,0,226940,34920,388,85,238,277,46,161
236271,11691,49,12,0,0,436828,19698,217,74,198,994,54,161
295303,28753,0,0,252,0,580969,52497,79,62,303,567,52,161
148828,11976,21,4,0,532,312893,21821,167,24,92,552,46,161
57589,2460,139,135,0,259,113550,5385,115,217,0,331,39,161
119463,37750,153,99,348,1362,265369,70990,323,120,347,1092,43,161
90307,13743,0,55,0,415,198263,24226,30,80,0,748,42,161
49492,3786,0,54,84,285,105925,8293,0,0,122,575,40,161
118329,10276,0,81,151,0,241318,18639,49,79,148,739,44,161
214579,11238,0,180,270,1111,458890,19982,203,162,342,726,51,161
59953,5175,330,0,430,0,106473,9560,266,22,523,1211,44,161
117381,6721,0,0,345,1081,227459,11935,136,0,298,1097,44,161
138234,12445,117,192,33,439,277458,20054,105,161,215,1549,49,161
89262,6844,295,0,100,565,166271,12217,236,33,0,639,43,161
215790,13911,358,469,126,0,411280,23322,331,194,325,858,58,161
81028,10179,0,142,357,61,163723,18678,0,113,568,1052,46,161
201052,9562,0,166,15,471,422943,16865,0,71,0,678,47,161
77560,16366,373,286,342,117,172611,31073,395,206,268,934,40,161
96138,4419,169,177,516,405,213584,8443,123,121,304,524,44,161
189604,9958,0,72,684,442,358528,15786,70,134,626,939,51,161
111274,9946,0,156,343,0,236005,20020,44,54,189,747,41,161
257547,7758,0,0,667,784,543565,12598,147,57,360,1245,50,161
255292,43612,124,198,135,636,456125,74570,104,65,374,628,51,161
33919,2671,40,294,0,718,86800,5642,63,162,288,1135,35,161
80914,6685,0,85,627,1176,165491,10922,50,101,548,2879,44,161
49689,2860,139,325,117,1248,99697,4652,188,229,229,1657,39,162
108493,12883,94,114,472,1038,207919,23127,251,113,409,1218,47,162
94146,8961,0,0,231,211,198090,15263,85,57,200,893,46,162
328621,28222,337,219,111,0,575730,47858,233,233,429,1522,60,162
256840,11857,0,306,610,0,491185,21838,45,217,571,438,53,162
130308,6370,318,124,163,121,269765,13626,364,111,207,819,52,162
322945,19597,357,45,616,415,661646,36496,173,0,476,864,54,162
95679,13725,408,367,133,466,182375,23984,244,206,189,1040,46,162
244060,17425,0,0,447,0,466945,29673,90,0,330,705,55,162
75852,2275,0,13,399,0,165757,5290,25,22,263,269,42,162
112140,5062,217,181,709,0,225674,10123,374,115,452,0,43,162
46455,5686,48,247,21,202,94444,10946,52,164,0,500,38,162
90598,5202,0,64,162,0,191651,9628,7,146,88,440,41,162
41839,6919,586,286,232,349,83852,13819,339,165,108,484,38,162
183597,14910,117,45,157,790,371640,27228,82,85,440,1063,51,162
234423,10864,0,57,0,0,465993,19440,101,46,38,774,54,162
39006,2079,259,184,399,609,81596,4302,243,97,395,956,36,162
82474,8101,0,139,903,999,156077,12816,0,131,612,1241,44,162
91233,7866,208,156,162,0,185600,14789,155,89,239,0,42,162
98055,11104,168,0,0,0,208371,21966,245,15,0,1166,42,162
143862,10200,0,115,310,24,309979,17193,0,159,140,670,45,162
307162,26338,348,84,198,0,613485,47985,203,43,204,461,53,162
104884,3844,430,141,90,268,209889,7757,372,87,291,821,45,162
38698,2992,193,205,421,0,80733,6645,129,190,316,329,37,162
63483,5755,133,37,0,0,145522,11213,457,33,38,621,43,162
116295,8863,0,0,342,0,240227,16239,98,20,464,0,45,162
120312,14593,253,79,0,1756,238578,25314,350,81,166,1591,46,162
41628,3501,295,337,273,444,84866,6765,403,192,376,1226,38,162
79561,7021,307,81,822,0,167907,11287,307,89,346,569,42,162
219279,11626,58,198,175,225,457800,20774,231,142,99,884,48,162
169158,5970,399,247,52,912,351633,11530,232,310,282,682,47,162
662043,38703,327,265,0,523,1215721,66245,203,206,232,1161,65,162
271762,19717,567,501,1005,0,487288,35442,296,288,568,1082,58,162
54852,3991,0,241,307,121,121156,6913,128,165,440,567,40,162
107842,19803,96,244,466,270,229502,37202,204,126,523,921,43,162
225559,12754,439,190,0,0,386762,21092,277,103,0,386,51,162
99777,6879,348,75,100,94,203600,11192,291,40,88,700,45,162
249442,14974,187,0,67,1135,494739,28569,301,29,258,1638,52,162
60520,3126,363,46,432,0,139631,5843,256,136,392,582,40,162
310018,63714,0,274,822,717,613637,111723,202,154,614,737,52,162
145444,20536,306,327,646,567,286165,36241,238,149,715,1245,46,162
35616,11256,406,79,183,0,72584,20667,249,47,207,817,38,162
36364,3822,0,66,181,547,73828,6914,111,117,5,885,38,162
318759,15379,208,148,0,0,356072,16108,351,204,206,98,80,162
76678,8478,135,373,30,0,164996,16163,97,239,67,144,42,162
145239,15807,274,207,438,235,278224,29571,214,154,444,1014,47,162
122935,8236,306,0,412,1212,234860,13516,226,2,357,997,54,162
137245,6988,343,0,315,0,277858,12581,283,0,234,456,49,162
133284,8415,118,126,364,153,262896,13524,127,100,212,1228,47,162
118254,13822,222,90,496,1497,189428,24898,171,168,268,1708,48,162
137089,8209,282,334,484,591,276806,13992,252,226,268,1038,49,162
64909,4576,0,70,763,0,135009,11173,28,109,498,509,37,162
174291,14646,244,186,0,1257,323820,23212,276,133,174,1715,51,162
87822,19684,610,387,681,34,134421,33281,338,240,902,404,50,162
370258,48814,463,468,417,0,712676,84242,364,269,251,523,58,162
78952,12031,0,168,118,0,158886,23354,30,96,83,364,42,162
99160,3670,507,132,480,0,184689,7001,487,32,523,202,47,162
130305,7998,348,0,0,268,273963,15412,335,0,114,809,44,163
207178,6915,25,171,547,219,432213,13373,103,132,361,335,50,163
55839,4665,261,396,270,0,134952,7942,290,270,210,294,42,163
167901,9447,171,204,274,0,348358,14906,373,141,180,506,46,163
186619,8956,355,235,481,429,408495,17586,354,126,464,548,45,163
71593,3148,135,0,133,877,147517,5281,55,136,187,1022,42,163
155452,4962,297,276,423,450,288988,8521,207,197,329,1163,53,163
142861,5172,505,367,0,0,301826,9666,265,162,139,796,43,163
48384,5688,312,271,874,36,107073,12725,511,290,662,686,38,163
152038,9238,153,144,328,0,343845,16520,200,163,232,53,43,163
114813,13185,244,225,0,0,243929,24500,142,181,133,124,43,163
71206,7300,199,321,0,18,172207,15595,308,195,33,773,39,163
131689,4455,64,283,0,105,270964,9164,149,173,211,403,46,163
160401,17169,0,385,733,1030,300481,29026,166,237,659,1209,51,163
213301,15273,219,211,615,0,434104,26214,369,138,812,240,51,163
244888,21135,309,291,136,600,523284,36207,328,183,280,866,51,163
46749,2454,0,148,405,148,87730,4034,0,93,443,781,48,163
208242,25501,0,199,349,145,445664,46815,118,269,201,1065,47,163
50919,4443,0,211,378,0,114996,8020,72,176,278,196,41,163
138211,10318,180,130,0,268,260402,17584,109,192,1,1061,45,163
344590,11470,1,283,466,0,687517,20062,78,123,736,566,54,163
251571,29302,21,184,52,897,484011,48143,121,182,200,1848,53,163
88158,12406,298,0,0,445,168890,21752,197,48,106,1199,42,163
66793,2938,0,111,292,0,122889,4284,0,204,260,618,42,163
172810,19894,466,0,258,40,370443,36929,527,14,293,1227,49,163
198970,10258,54,0,96,1395,404082,19274,154,0,333,1095,49,163
222876,19119,360,0,576,0,412629,31803,318,41,346,848,59,163
45238,2166,282,67,736,0,101297,4284,180,41,592,464,37,163
154144,6198,156,355,51,0,318169,11456,201,143,220,878,45,163
153972,20896,256,250,621,0,333864,37522,145,90,704,643,45,163
131794,7545,0,436,0,247,269819,12529,0,318,183,593,46,163
141657,6681,0,33,852,0,303680,11208,30,139,652,542,46,163
86679,9121,171,201,714,0,178102,16193,237,106,651,511,42,163
173242,14200,51,22,463,1086,336088,25712,83,51,377,774,50,163
112357,19960,0,0,657,1132,239709,37837,119,0,447,1167,43,163
95181,5713,126,276,0,0,203012,9266,111,202,121,121,41,163
56172,7029,276,127,271,981,133944,15513,175,166,188,606,37,163
176559,16611,31,331,283,0,357292,30577,228,240,278,72,49,163
288708,11353,0,318,25,1243,604176,20712,86,170,507,1195,55,164
92976,24642,0,375,0,760,213295,45541,0,209,104,1473,43,164
58123,15472,175,0,0,0,103353,19361,299,50,77,605,52,164
106354,18226,0,0,279,1503,117255,21782,103,0,293,1450,61,164
263034,20458,139,0,435,1326,501862,38647,288,15,540,1253,52,164
40281,4177,66,477,18,709,77118,7365,115,298,145,1190,38,164
61275,17982,133,177,891,630,118948,32413,230,168,598,1224,43,164
261820,14707,375,355,0,0,566665,25218,521,169,0,324,50,164
128076,28948,0,54,901,0,243923,49273,4,22,922,792,49,164
92073,6903,0,153,213,306,195703,12092,25,54,257,796,42,164
422782,14790,285,96,895,1345,815829,25542,205,104,623,803,54,164
126792,5814,213,90,297,360,243408,10970,245,65,240,910,48,164
228754,14392,186,132,520,520,421049,26193,213,93,301,651,52,164
126781,11941,429,261,223,0,231857,21236,364,215,165,67,47,164
90580,31000,364,204,346,0,176613,53382,237,186,596,590,52,164
37684,7014,0,247,831,970,78162,13970,183,239,735,1048,38,164
719367,37225,465,76,0,0,1380070,66104,225,152,132,348,73,164
187552,14776,0,120,598,0,362178,23945,50,108,475,693,52,164
334197,23979,0,376,0,346,641963,40891,0,140,35,966,60,164
102069,12643,108,109,298,120,204364,22295,187,56,643,624,47,164
158280,5242,247,174,76,114,350431,9867,86,123,69,567,48,164
72874,13170,55,303,847,384,141600,23623,150,106,581,364,45,164
50727,17704,0,141,474,1,113816,31661,2,205,522,1146,42,164
234579,9163,0,0,13,1018,453416,15259,31,47,132,1051,51,164
131832,7558,57,208,456,240,275338,15010,159,83,442,689,45,164
99330,5488,129,396,828,1036,199762,10590,190,189,1181,1196,47,164
241339,13483,646,210,0,0,408681,22186,409,80,306,143,54,164
42727,10327,0,435,541,342,89550,19684,68,307,264,953,38,164
286177,13399,0,256,225,0,597935,24184,120,178,117,929,52,164
55053,5518,0,289,505,1312,122214,10400,0,206,439,1270,41,164
53899,5032,171,111,91,267,116973,7829,374,98,225,966,39,164
57309,4536,0,160,529,327,117493,8619,97,125,407,1004,39,164
241509,19657,286,325,306,720,477626,36652,196,185,95,979,53,164
139741,12561,304,30,786,60,292056,21662,179,87,765,404,52,164
388024,43348,0,147,123,246,689668,73970,125,129,152,831,53,165
111618,13608,508,337,0,0,218472,24650,271,242,228,0,44,165
118797,9069,213,175,0,151,251177,16051,348,106,136,499,47,165
70554,16960,174,225,117,580,146349,32328,134,132,206,832,45,165
122232,12900,136,0,207,0,234174,23975,59,2,76,877,47,165
390880,25890,306,132,129,0,750698,48122,209,116,459,251,54,165
63291,9672,0,135,27,0,145941,16925,0,45,231,845,39,165
305449,12841,9,282,871,232,592622,21183,201,145,463,1129,58,165
65695,15826,0,169,0,480,117790,29218,0,33,0,1471,44,165
202944,6622,345,207,361,184,408598,11371,280,185,270,543,51,165
201235,14550,426,369,768,10,379497,24594,419,196,786,693,50,165
128220,11260,0,373,219,0,260834,21036,106,215,225,359,47,165
190711,12831,0,313,405,1086,385788,22838,182,215,429,959,51,165
91975,22488,75,159,678,0,190870,39783,108,74,829,170,42,165
116151,29193,183,0,85,102,255301,56304,285,97,213,752,43,165
237366,18622,171,232,319,0,468636,34446,213,178,493,472,51,165
136302,23283,0,147,0,1578,279460,40592,219,58,29,1878,46,165
436489,43756,373,309,0,201,835037,74154,306,165,344,1078,56,165
50641,3487,0,96,556,96,104370,6656,0,91,314,56,36,165
215806,11173,520,166,118,202,406882,19286,330,83,78,1035,51,165
100539,4669,0,480,81,0,209578,8197,129,318,72,267,41,165
84651,8107,36,208,412,0,166393,14326,130,162,392,608,46,165
142969,5688,169,163,183,568,280245,10799,188,58,161,1671,47,165
116347,10014,120,138,424,0,233125,16539,175,138,578,528,44,165
198139,10563,118,229,156,0,354703,18077,120,181,242,955,58,165
44884,4953,207,82,52,0,88957,7977,228,90,0,197,38,165
163251,5730,0,262,474,421,324536,9901,73,154,177,1786,48,165
106275,11359,238,313,657,0,206943,19213,301,125,726,274,44,165
91102,3784,304,111,244,0,189365,5870,169,88,113,235,43,165
163728,18210,198,214,355,0,314758,31432,238,131,322,888,50,165
98887,19333,102,298,460,0,216355,36874,229,245,475,504,41,165
92625,15291,0,166,346,0,179677,28059,320,141,253,526,43,165
97567,8224,498,201,141,736,206847,14175,454,113,142,830,46,165
75925,9325,361,16,0,75,138817,17132,384,81,96,994,46,165
309241,11413,0,0,147,0,633633,21907,40,183,158,1231,53,165
166321,15961,240,0,816,0,329514,28868,305,21,620,716,50,165
36990,2128,0,112,330,0,87844,3741,123,116,272,908,39,165
243187,13428,285,579,316,0,474193,22649,191,261,347,463,55,165
126672,7867,0,528,193,0,256314,15439,61,390,79,315,45,165
45774,6678,222,189,214,823,84809,12116,292,57,125,1724,41,165
176383,11883,181,154,120,1149,333253,20081,160,148,221,1016,50,165
301347,17515,22,31,633,0,630246,30114,121,52,421,294,53,165
61348,4479,202,229,0,762,127822,9003,142,158,26,852,47,165
157069,17199,330,411,423,400,294873,29137,251,223,357,1019,51,165
99441,14013,324,52,454,150,176884,24561,237,71,520,485,48,166
210165,16443,166,466,337,760,425057,28232,215,217,313,691,54,166
553018,26940,403,76,111,0,1164372,45252,359,33,402,786,61,166
163732,14245,0,0,172,325,316594,25221,0,0,504,629,46,166
114772,7506,385,30,474,82,225475,13162,513,186,414,474,46,166
79543,5136,330,243,640,87,154725,9231,367,233,523,962,43,166
244633,39576,34,156,300,63,473245,66242,24,79,140,666,52,166
101100,12306,291,69,0,220,158162,20186,333,64,0,1213,49,166
97128,3259,322,237,385,705,211518,7261,323,202,190,1359,41,166
165855,16906,198,273,240,480,326182,32496,262,96,408,688,48,166
128791,9448,0,244,501,0,273495,17743,46,229,406,271,45,166
78834,6423,30,66,424,295,141165,10384,74,98,314,1453,44,166
239934,17539,97,280,957,0,470053,29065,133,234,701,888,57,166
