FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
106495,10690,0,189,626,24,203712,19536,167,82,362,200,43,156
72242,4180,8,200,0,813,128020,7953,346,86,142,1494,45,156
8864,825,8,206,293,49,23636,2862,0,106,212,217,21,156
35844,5270,343,181,461,421,69680,7625,447,78,228,603,38,156
44856,5405,221,215,562,1387,95711,9421,139,98,281,1467,38,156
44190,2768,299,145,483,784,83767,6027,298,38,282,760,41,156
30542,13796,93,193,22,490,54925,25002,349,74,379,404,44,156
227320,12909,530,152,178,0,399095,21057,517,45,518,488,57,156
224728,8951,0,82,0,174,416137,15017,108,68,182,236,52,156
164494,27479,0,183,349,107,315138,49488,117,67,468,505,50,156
77678,5732,216,155,553,0,132145,9021,233,52,391,40,48,156
53730,2900,42,145,489,94,109917,4063,225,53,379,291,45,156
148728,9021,26,259,503,0,265227,15787,434,94,307,491,50,156
57316,3381,105,134,576,172,113910,5383,211,61,677,941,45,156
77294,6543,0,146,399,0,148151,12518,213,40,294,486,45,156
128505,10473,334,243,305,544,223807,17103,431,95,338,1269,51,156
137277,13158,0,249,503,678,256418,22659,289,86,422,858,48,156
217529,16347,0,71,0,138,398596,28406,328,25,23,527,55,156
161505,9592,0,46,0,684,307204,15956,4,3,484,1105,53,156
40252,14993,0,79,449,1212,75178,27409,113,18,273,1499,43,156
112061,14633,267,134,393,178,217205,23845,168,35,194,925,48,156
42247,11833,155,131,373,251,79237,21887,287,48,368,1226,39,156
55028,4378,0,106,653,0,101133,7719,235,53,654,412,46,156
43828,10693,410,171,247,428,88105,19701,335,63,419,655,42,156
206580,12574,131,159,461,373,399957,23558,483,57,412,1003,55,156
69055,5898,240,111,707,0,130147,9252,279,41,290,340,43,156
23981,17296,0,189,172,938,59310,32552,60,64,197,1247,36,156
106357,4337,0,181,0,218,191676,7015,0,83,0,635,47,156
253834,12158,654,178,61,0,487090,19132,592,51,215,447,54,156
120893,7707,263,180,321,0,209277,12396,288,79,174,512,48,156
362382,31475,210,231,189,358,664603,49642,384,154,650,592,62,156
58869,4191,0,149,865,0,106885,7690,53,73,535,190,44,156
599283,43515,315,246,751,485,932444,67716,578,148,417,895,68,156
65107,7543,42,181,187,138,122239,14660,151,91,324,446,44,156
125661,6733,120,139,107,0,238578,13001,245,60,187,643,48,156
49260,12444,238,167,241,0,91383,20396,233,42,235,289,45,156
261706,30605,502,29,454,530,463795,50572,523,53,513,895,59,156
57484,2564,246,106,217,337,114750,4505,140,50,133,1021,40,156
103217,6785,499,130,717,25,183530,11645,387,41,617,519,46,156
46392,2886,45,77,279,512,79301,6585,227,32,163,1075,41,156
64477,7912,0,200,494,0,119523,14201,334,72,469,124,44,156
257295,36341,372,224,619,505,457001,61562,322,105,595,954,55,156
113186,8731,426,159,640,0,211263,16409,539,81,625,125,48,156
131076,8527,200,139,90,1015,240974,14688,224,43,138,942,55,156
137008,14098,0,209,294,1296,235882,23841,8,99,417,894,50,156
207789,14962,0,190,220,0,373778,24695,120,91,278,231,53,156
180699,25603,460,231,254,0,315533,41730,250,97,96,454,51,156
102708,7491,146,181,343,655,197629,12795,396,61,515,1018,51,156
26142,2045,101,170,346,0,55319,3608,200,89,300,116,36,156
65962,2307,229,187,430,796,127633,3847,278,72,557,1373,45,156
158047,8629,447,184,601,0,293359,14079,496,109,247,1309,51,156
134552,9879,0,145,510,1,239363,16844,45,74,601,453,50,156
82811,18937,0,79,402,0,153036,34722,0,48,146,1433,45,156
169783,10407,875,230,186,938,330036,18041,582,98,626,637,54,156
46199,7225,538,95,229,0,90435,13972,464,49,148,273,44,156
147045,15735,0,77,482,113,263005,24390,0,39,497,745,54,156
31990,3046,145,126,251,119,55124,5907,146,96,254,1074,41,156
31733,5202,350,197,138,71,68453,10104,252,69,89,737,38,156
101633,10476,0,109,463,0,193859,17812,2,82,548,233,47,156
44646,4047,211,67,515,930,84556,5685,334,8,306,1675,43,156
126554,8068,210,137,11,0,235947,12206,391,54,177,86,48,156
147228,5250,382,174,311,144,246638,8079,470,110,630,441,50,156
25719,2544,256,148,223,1002,52453,4779,241,82,475,1262,37,156
132142,4550,26,193,606,0,254993,8299,166,89,603,622,47,156
167715,10342,510,143,102,975,313299,18536,434,91,174,941,50,156
106991,4545,526,63,448,574,205823,9402,484,29,613,984,46,156
131220,13412,0,213,0,0,244592,21813,105,100,0,419,57,156
23776,2677,106,155,122,154,45488,3627,329,86,88,584,38,156
39682,4103,210,170,527,0,73973,8349,258,49,197,133,40,156
117342,8567,0,175,58,0,210970,15556,0,80,228,351,48,156
185688,7556,310,218,512,328,325840,13249,726,92,285,565,50,156
125448,5792,52,104,0,129,208560,8938,272,88,0,804,48,156
43092,8968,320,149,83,0,77573,15916,472,49,483,576,42,156
201735,15671,417,256,306,0,358931,25923,249,77,480,981,56,156
85529,13447,0,35,132,259,133262,22056,138,32,381,881,48,156
214095,38793,800,101,113,844,354314,59752,540,21,306,767,56,156
26653,10684,101,164,245,0,54906,16794,103,48,198,0,39,156
74035,2982,108,191,684,0,125545,6154,304,67,320,285,45,156
62171,4428,675,142,561,0,108425,6629,564,54,411,144,43,156
201344,16071,26,234,707,509,374960,28843,302,77,598,676,56,156
138908,8228,420,238,46,677,266112,13035,497,84,46,1069,49,156
70771,8410,152,150,0,683,135429,15878,210,55,17,1196,48,156
91017,6173,307,142,751,1759,170160,11056,423,80,692,1011,47,156
100271,10276,267,161,95,769,186151,18766,261,104,366,905,45,156
128929,24960,439,200,620,543,227333,42098,460,99,324,997,50,156
138567,7814,325,290,531,0,248346,13927,407,124,430,393,51,156
115118,2837,0,215,92,0,228283,6108,73,86,351,658,47,156
58043,7006,155,105,193,0,110725,12796,481,47,214,27,43,156
148985,32882,0,189,0,272,253031,55607,0,115,156,901,51,156
19507,4939,132,183,113,0,37445,9361,173,45,201,380,35,156
46771,4196,0,208,385,844,84858,8909,104,146,497,763,41,156
25787,15938,404,212,312,0,54676,29675,375,65,268,463,37,156
68857,5858,142,152,664,1352,133380,9682,392,77,489,1494,46,156
101311,4856,351,42,0,343,185398,9601,313,17,311,1243,47,156
254807,9271,0,197,59,411,458280,16104,193,83,340,981,55,156
98508,6112,153,148,486,0,192449,10259,172,75,470,160,46,156
60924,3295,0,184,574,71,112598,6442,54,42,767,301,43,156
52079,4831,246,170,108,0,89446,8885,323,57,214,632,41,156
103724,10194,335,128,114,0,195871,18470,480,48,217,75,49,156
110393,4679,191,130,592,50,206871,8516,280,39,656,822,51,156
82485,6030,245,168,355,207,156814,10947,415,82,230,462,43,156
29411,3786,0,177,641,378,58487,7978,51,66,464,1429,35,156
77971,4611,0,123,455,165,145602,7224,255,38,306,615,47,156
91209,4568,393,247,561,164,179562,8237,476,151,344,614,44,156
124584,10809,274,143,735,295,240392,18477,293,76,659,1171,49,156
143592,6230,566,118,693,181,277634,12124,466,45,338,1163,51,156
70636,11812,268,108,635,424,130572,20540,328,38,422,826,47,156
66299,8926,75,168,37,530,118014,14556,681,78,145,574,43,156
119241,8066,339,115,208,23,232198,16307,312,25,86,658,45,156
142542,7419,345,0,248,0,250093,11813,390,0,283,317,49,156
110366,8145,393,77,211,541,199801,14083,507,26,164,723,49,156
103289,8197,0,149,437,504,190483,13304,200,64,389,902,53,156
82885,3195,0,106,396,8,157835,6511,311,26,424,493,46,156
83409,10906,189,102,482,99,161974,19260,484,19,427,481,44,156
56925,8456,0,134,631,0,110217,15441,264,40,510,0,43,156
24824,12965,439,162,177,451,48877,23466,501,72,266,559,37,156
94042,7816,259,170,369,1338,166999,13076,336,37,338,1198,49,156
162612,13607,436,117,472,0,303652,23516,378,89,280,732,56,156
43955,2034,0,152,528,413,82828,3609,122,112,409,608,43,156
99819,3672,0,186,1034,0,184613,6227,187,86,778,371,50,157
83363,4136,125,89,345,0,155115,7423,303,29,192,283,46,157
45935,7703,70,152,56,850,93669,15101,126,73,98,1203,40,157
28455,3066,0,136,269,704,55015,5386,471,89,178,1372,36,157
43349,1349,150,155,403,211,81180,2847,123,42,254,683,39,157
144450,14755,0,181,540,627,257726,25326,171,47,318,974,49,157
84575,12027,180,68,0,0,154089,20818,402,68,57,0,47,157
73100,3349,468,222,891,264,127890,6088,307,131,803,1144,44,157
55848,2510,199,134,0,606,99451,4725,240,37,228,693,43,157
36480,5422,19,111,455,0,69230,9411,450,38,374,0,41,157
140689,13976,0,126,850,136,242924,21596,270,67,807,745,52,157
177697,8204,0,102,28,989,322368,13136,137,69,455,1472,50,157
42530,4345,371,161,671,0,84417,7434,352,43,433,551,40,157
248119,12723,0,180,740,1034,471115,20454,44,67,661,883,54,157
68726,20499,572,209,218,0,131780,35882,528,169,264,229,46,157
51012,8833,486,95,17,1194,91833,15462,309,24,83,1698,45,157
93476,2476,334,111,245,0,177645,5712,279,47,178,489,46,157
114577,5802,668,101,49,332,218376,8663,414,60,154,681,48,157
152234,11674,240,174,58,76,256772,17687,512,90,121,877,53,157
86024,4134,0,194,148,637,157263,7585,124,86,302,599,48,157
90462,6341,144,222,0,0,171905,9903,242,118,137,315,45,157
19856,4088,93,170,363,49,38411,7046,77,68,365,596,38,157
33432,2895,150,244,254,0,60876,5545,506,125,396,262,38,157
141304,16027,0,297,610,237,256478,29079,280,109,472,815,51,157
298938,12057,0,205,0,445,562573,16836,9,81,240,630,55,157
129608,9393,334,128,320,39,227390,16375,344,61,246,712,50,157
98127,7960,547,158,537,0,186649,14523,424,86,322,221,48,157
33659,2909,183,155,220,565,68850,4927,329,88,283,705,37,157
43118,2408,0,203,131,749,76912,4524,132,113,109,1069,42,157
30456,9439,692,146,321,230,59237,16456,472,73,177,386,41,157
39572,8746,457,149,364,894,69417,14507,487,31,619,1427,45,157
219072,14423,103,65,282,230,396984,22023,324,19,227,415,54,157
57523,11516,207,180,323,86,103405,20828,191,49,277,395,43,157
170423,8275,519,102,0,109,309871,12662,488,80,279,678,61,157
137233,12667,448,35,428,2135,236786,21439,529,25,250,2034,54,157
29433,4922,0,111,0,0,49357,8758,324,42,415,518,41,157
163414,3529,58,120,348,0,316459,5336,176,77,208,297,55,157
48457,4327,274,33,0,0,99104,8211,393,1,115,87,39,157
77155,9482,0,104,205,523,146233,15765,3,46,140,1499,45,157
153092,13907,178,67,719,0,306750,23635,289,40,688,225,48,157
63234,3361,0,165,439,0,116891,6276,177,77,321,668,43,157
125053,4627,0,180,544,0,237896,7612,131,90,309,156,47,157
82188,7445,173,193,442,127,149266,12318,296,106,602,882,50,157
532113,32158,642,234,732,1999,707683,38709,332,85,678,1767,91,157
267071,12534,607,172,613,74,470392,21890,597,74,535,789,55,157
19613,2720,416,216,311,0,36152,5554,417,89,426,479,38,157
48204,8585,0,149,0,852,83941,15078,273,42,126,1086,44,157
39856,2178,0,216,0,537,81880,4213,23,76,0,1407,40,157
62203,2527,244,143,485,0,120092,4457,243,90,667,501,41,157
14291,6576,0,167,0,202,28676,12514,119,55,122,607,37,157
96434,21008,214,156,169,0,182797,35456,316,53,246,1540,46,157
89627,14757,234,266,469,909,158048,25562,367,86,322,930,48,157
77957,5987,483,190,44,0,152123,10474,392,85,324,177,46,157
150582,5379,0,146,437,539,270716,9934,239,61,310,878,54,157
31930,5350,341,118,235,0,61605,10028,570,57,155,231,40,157
30759,5644,224,101,516,117,51761,10397,290,24,515,215,41,157
63720,4100,0,105,452,449,119467,7248,130,59,256,520,45,157
53086,6623,149,187,643,363,93690,11218,213,56,1000,1204,44,157
44091,6519,120,127,352,757,79798,12103,261,51,227,1075,41,157
26157,4609,124,134,415,1084,54660,10120,274,31,314,1575,39,157
47038,3336,0,171,0,742,92029,6354,86,104,160,989,38,157
115702,8429,628,189,196,173,217079,14163,654,76,295,718,49,157
141873,18797,0,143,128,314,275920,33793,231,43,204,910,50,157
35349,9695,84,64,528,0,62095,16865,174,24,413,364,44,157
78477,4125,401,174,473,0,140678,7307,371,79,293,57,47,157
292567,13915,380,189,31,397,484319,22086,337,85,266,727,60,157
211579,25532,0,303,297,0,378708,44896,0,110,390,432,54,157
106088,4395,28,77,656,679,186871,8198,586,24,460,987,48,157
110814,5959,0,133,659,0,206097,11199,154,41,364,291,47,157
178499,6988,0,161,0,491,323512,13347,336,100,204,969,52,157
251837,28388,296,181,256,0,466333,46409,463,78,283,876,61,157
186637,14599,329,112,561,192,345222,25490,305,72,272,748,54,157
17838,5173,174,177,330,0,36862,9470,179,72,475,355,32,157
33167,2919,16,203,689,0,64090,5909,201,110,601,642,38,157
168139,14479,74,145,71,0,309636,26511,324,82,144,636,52,157
103392,18406,862,191,0,158,174623,30858,644,74,60,345,51,157
189606,9665,246,186,0,1040,347913,17224,203,45,0,1503,55,157
179041,23951,348,230,524,197,317928,41031,286,103,655,638,50,157
40258,9236,154,133,276,248,72537,15434,270,118,438,854,41,157
163670,9432,0,171,306,337,299065,14782,56,74,372,1010,53,157
41082,6861,129,131,160,760,82313,13332,240,62,291,1078,39,157
115625,45440,0,159,147,75,230282,81844,327,57,292,647,47,157
32677,4170,525,136,839,454,66139,6673,367,58,837,1021,42,157
75388,6535,0,167,836,764,149361,12253,50,58,628,616,43,157
84556,20903,781,131,0,293,159319,34619,579,54,0,427,47,157
75632,11796,684,73,771,310,130398,20803,410,20,702,288,45,157
63242,11985,245,127,299,731,120859,18512,217,47,405,773,44,157
40880,7121,0,143,55,0,87682,14612,0,38,366,229,39,157
49193,6856,305,180,19,0,87581,12077,294,49,70,330,44,157
110769,14715,223,85,479,243,191549,23715,302,7,482,717,47,157
421233,38298,0,222,363,0,744826,64138,471,91,367,366,60,157
329518,12040,0,165,488,544,605276,20759,179,75,274,437,62,157
58041,17194,0,213,299,1,110036,30636,55,85,293,579,42,157
57115,21695,105,224,833,0,104769,38029,449,120,406,813,47,157
257864,11365,0,155,613,0,471936,20028,107,85,676,187,52,157
67055,15387,509,158,399,0,123297,27967,459,104,315,206,44,157
160087,15080,509,142,604,1413,268921,26840,564,84,559,1554,51,157
47337,6070,188,114,641,500,90436,10817,284,29,683,686,41,157
96582,6037,214,111,248,508,182991,9904,470,27,173,1227,45,157
57132,2249,231,112,655,0,106914,4300,415,53,732,0,44,157
41776,4386,284,99,166,206,65258,7085,408,57,417,578,43,157
161756,6902,184,77,589,0,288236,12245,471,10,370,412,52,157
48757,3471,205,165,0,0,80311,7385,288,126,186,1366,44,157
42034,5926,206,193,157,521,75989,11237,167,75,131,807,42,157
81452,7982,0,224,364,0,151133,13577,398,108,325,299,45,157
231186,10626,0,114,0,330,421155,19937,431,56,17,1998,55,157
83856,4293,90,175,626,0,139698,6942,224,72,729,23,49,157
84189,4437,49,136,38,120,163359,6861,272,35,72,923,43,157
87374,4030,0,123,227,0,161042,6607,154,58,145,291,47,157
147834,8939,533,118,156,628,270129,15875,658,20,538,803,50,157
157151,7262,0,128,1238,1001,278563,10665,254,70,1301,1179,59,157
143122,16000,368,156,597,645,255150,28074,418,84,772,1254,50,157
51115,2726,448,79,135,0,95777,4714,644,25,231,495,46,157
73153,5708,46,194,126,371,148116,8914,66,79,165,646,44,157
30900,1836,292,162,690,586,63198,4992,351,58,744,1201,36,157
34536,1993,296,126,345,0,65698,5827,433,41,386,209,47,157
29083,3343,359,128,0,412,60278,7579,293,26,0,1198,36,157
85463,4562,20,225,379,0,161313,7903,410,90,477,532,49,157
94106,12766,400,215,171,147,176409,23559,481,68,88,1207,46,157
203123,14512,603,111,346,173,352919,24548,743,42,490,801,53,157
86037,11727,144,219,0,0,171867,20094,418,108,0,561,43,157
168361,8186,51,213,747,429,313573,14201,327,90,548,964,54,157
135985,15634,0,105,500,606,254477,26184,277,70,514,786,50,157
84736,2580,398,218,424,71,159132,5876,273,98,547,307,46,157
30760,6602,329,230,217,0,61184,11316,452,98,191,1014,41,157
174110,5649,114,211,324,0,299628,9431,223,75,270,420,52,157
98229,7266,83,152,428,559,182954,11801,440,79,322,1119,52,157
47612,4968,569,165,159,0,91047,9192,574,38,89,762,40,157
70724,14184,395,175,273,588,127331,25650,562,86,696,1022,49,157
27471,2411,0,153,589,0,48742,3905,123,60,497,397,42,157
116086,12993,101,130,320,0,224199,20231,151,68,356,454,48,157
140041,6841,8,106,494,825,258170,11028,301,36,357,1192,54,157
203067,19336,51,90,848,365,349461,28912,213,56,621,812,55,157
52946,4902,0,180,485,796,101537,8105,72,62,388,1110,41,157
46601,8884,122,193,549,0,90236,17622,188,90,391,0,39,157
299950,15141,141,70,0,0,359873,15755,390,39,245,930,70,157
144786,10007,0,27,689,768,264856,19273,246,50,893,810,53,157
169066,7363,376,228,178,502,307271,12758,578,105,278,716,52,157
78897,6338,435,106,168,0,156778,12596,556,47,365,1064,41,157
116503,14792,39,164,686,748,212057,26551,93,51,493,783,50,157
169552,6683,0,82,528,1014,329966,11349,32,71,258,1235,55,157
67753,7629,437,130,376,432,136716,13734,262,55,401,590,45,157
41884,3336,516,127,123,357,73594,6869,424,34,232,432,41,157
177175,7882,523,161,19,582,317129,14276,548,54,179,894,52,157
103655,6371,84,172,387,863,200220,11111,207,75,571,789,47,157
39602,3171,0,99,119,0,77816,6035,0,10,376,502,39,157
83689,11444,296,153,0,0,159128,19979,398,34,373,31,45,157
74795,5513,319,139,309,439,123835,9592,449,124,469,797,48,157
42951,5854,48,174,187,1067,84354,10845,401,77,268,1165,42,157
41078,6199,16,231,659,905,61988,9133,223,169,498,1180,48,157
180486,10321,218,164,157,709,327517,17040,357,91,485,689,52,157
88415,3023,210,194,74,0,163915,4740,249,45,276,303,47,157
90738,7972,213,79,83,316,153710,13115,309,43,187,1189,48,157
130516,6448,62,171,327,0,224409,11016,158,57,227,307,50,157
177491,8837,0,137,673,72,332280,15611,175,52,699,271,55,157
154310,14761,620,211,105,133,289601,23217,524,85,134,451,50,157
41479,2673,432,146,483,1152,82805,6206,469,78,273,1223,39,157
149376,10725,158,209,0,914,272502,19925,466,89,97,748,49,157
152195,4562,0,124,230,657,284465,6863,120,53,131,581,49,157
73680,5925,345,149,751,251,132588,11361,529,87,906,589,46,157
35907,6775,65,136,0,0,68043,11810,304,66,0,154,37,157
80714,5450,48,206,101,425,146665,10215,479,110,277,1004,45,157
161879,11605,0,216,463,40,301885,18393,21,80,347,495,50,157
105785,7924,566,150,147,752,201520,15301,389,57,120,1255,50,157
135487,3778,519,79,369,1889,245207,7249,236,29,536,1411,50,157
77000,3713,272,231,433,186,140119,6109,343,119,308,489,47,157
36737,9457,64,137,0,883,64181,17488,255,50,0,627,40,157
104596,19268,265,57,507,583,188151,32434,328,18,524,1129,47,157
82396,6894,183,243,607,0,161299,11835,140,106,371,323,46,157
126640,10310,58,149,31,61,202520,17812,205,81,166,999,56,157
209382,6688,409,193,835,78,383857,11129,290,92,762,757,51,157
79700,8262,0,70,180,113,153470,15946,333,0,323,593,45,157
84454,9924,80,165,0,0,162320,18176,109,51,154,241,45,157
124278,9163,25,202,373,372,238364,16136,112,91,354,702,46,157
46959,4777,31,196,221,0,73513,7375,363,94,84,452,46,157
161130,11334,0,216,0,0,318746,18979,202,113,256,369,55,157
30772,5218,63,150,68,466,53135,9840,132,52,33,466,41,157
38434,8522,666,134,128,598,77752,16501,881,62,31,1006,40,157
17794,1414,52,187,297,0,33282,3378,157,115,360,26,36,157
41799,4571,328,127,390,579,81654,6962,534,37,453,959,41,157
72786,7702,573,68,145,416,135546,12925,504,47,79,822,44,157
103913,3972,0,143,96,174,198790,5042,118,124,416,685,47,157
