FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
98939,4223,905,158,693,0,173476,6968,2174,66,814,346,50,156
143796,6274,3496,90,168,0,240698,11814,3869,33,307,167,54,156
45978,5263,1803,86,0,1063,73382,9252,1832,12,0,849,42,156
47012,4328,575,159,571,583,76072,7236,2310,85,906,526,44,156
60402,3869,74,80,0,0,99513,5525,2377,47,17,279,50,156
20305,3063,1103,172,440,278,42692,6364,1680,58,386,774,36,156
51746,6310,343,70,0,469,86739,10536,2460,60,148,561,44,156
43595,2144,893,115,195,0,77591,5112,4028,27,373,605,42,156
137139,12940,3495,82,31,50,233126,22196,3011,44,194,870,51,156
167358,18299,3455,121,0,0,297741,29477,4463,69,113,778,54,156
403720,161101,1752,252,673,0,367198,161566,3046,106,748,803,93,156
100541,8209,2253,203,330,0,179069,12742,2212,87,186,221,47,156
151282,8854,1877,118,135,43,258284,13986,2457,50,220,645,51,156
150242,22064,0,191,20,452,257840,37096,1329,85,500,779,54,156
30982,5654,678,137,241,99,49412,9331,3978,89,351,208,41,156
92304,26304,618,99,826,0,151555,44452,1386,13,700,679,48,156
61961,3983,1300,172,0,0,104012,5680,2833,89,686,214,45,156
55682,25308,1080,79,448,341,88607,44923,3434,0,548,721,44,156
119911,10429,4575,73,95,0,208201,16956,3284,38,355,1017,49,156
42236,9367,3178,164,430,90,73615,16927,3122,46,570,278,40,156
85090,11170,1713,153,1223,617,141798,16691,3079,67,1462,765,49,156
41998,3206,1221,177,254,137,81530,5120,3122,66,303,836,39,156
30171,7008,0,101,269,13,50518,11090,1094,35,204,598,41,156
114167,7271,1286,115,920,320,196366,11314,2328,43,811,829,50,156
336622,23683,3901,83,567,0,539494,37153,2687,93,319,391,60,156
193517,22837,2692,101,0,377,332556,38817,4678,45,402,701,54,156
141647,13159,0,106,278,724,232026,21968,1705,29,913,842,54,156
68766,11078,1781,319,993,489,128894,20022,2243,152,541,657,44,156
80356,4517,0,257,1180,141,137019,7616,1389,140,1056,279,48,156
81303,7903,1410,342,448,213,144872,13436,3944,143,508,563,45,156
117913,52329,2139,369,766,214,205050,93951,2108,212,764,553,46,156
244801,11337,2251,353,1341,0,423689,17900,2874,127,996,557,60,156
97218,17627,2050,0,320,0,180318,31381,2358,0,813,48,55,156
99548,9000,1518,17,80,562,162544,15457,4273,0,105,706,50,156
79929,6360,7700,0,168,0,141866,10216,7819,0,182,182,48,156
37423,9192,1971,375,711,582,55754,15258,2456,206,1147,503,46,156
140191,14619,650,356,0,340,248811,26206,2511,138,234,677,51,156
80365,3592,4217,381,239,0,134395,5999,2660,145,478,902,49,156
22808,2121,2346,276,351,457,40944,3045,3399,107,361,451,38,156
37474,5768,4830,224,0,0,68198,9796,5946,103,0,719,44,156
177987,16592,2744,243,134,170,303457,27085,4135,72,816,630,54,156
123110,11643,1882,140,0,110,227192,19794,2608,32,247,593,58,156
251123,9884,208,159,0,0,452358,17173,1790,68,102,797,61,156
41819,5521,2175,155,0,848,77219,9424,2184,54,507,652,44,156
99307,5099,3790,171,90,257,171374,7953,5007,73,740,541,52,156
44433,1394,2970,128,208,870,74727,3272,4844,28,744,1096,46,156
126940,9377,1500,124,0,421,242372,15354,2286,35,319,779,50,156
74524,12156,0,54,421,579,130192,23958,579,0,302,876,45,156
233847,8918,5729,63,52,271,394278,14630,3356,27,169,524,58,156
80308,27252,0,51,597,617,139336,47785,749,5,404,488,44,156
81258,5418,374,54,199,575,141688,8005,646,14,432,821,46,156
189598,15518,7182,114,412,0,308297,25807,4398,36,558,666,59,156
286315,32985,3307,167,491,54,496519,56984,2398,85,360,680,57,156
70414,4581,2489,70,259,1274,115945,7160,3378,20,585,1892,47,156
169692,21563,566,2,369,807,309374,35682,2370,0,663,1005,51,156
100574,8599,1038,45,580,388,161430,13721,2330,5,319,614,52,156
72838,7297,1908,93,352,0,120880,10844,2298,97,677,415,43,156
160919,25021,2540,142,342,63,280141,42709,2302,69,610,530,56,156
17833,1607,34,145,272,0,34260,3205,880,72,338,25,34,156
87563,7333,0,143,363,430,149243,13459,855,53,175,248,49,156
225647,24012,3693,165,0,0,398126,37371,2766,49,0,85,54,156
146039,10412,882,0,390,603,263386,18963,1232,31,442,914,50,156
104002,20837,3805,101,561,0,168057,34559,4117,57,560,634,48,156
92257,15015,1924,149,131,74,159345,24693,4748,86,344,418,47,156
116382,3550,643,93,1,391,216426,6160,3202,67,168,631,47,156
227658,23584,3668,199,311,993,407587,41493,2827,102,680,1053,58,156
266067,22865,1198,211,0,0,459696,38750,2993,130,388,268,59,156
61010,7434,425,101,598,77,110108,13469,1245,21,842,216,43,156
122202,11246,0,121,744,82,209113,18411,2542,71,841,408,48,156
73591,12174,1986,101,818,241,132157,21334,2717,34,717,772,46,156
170417,11475,1147,134,0,185,305714,19166,2840,55,615,613,50,156
174945,20466,2936,203,254,0,302946,34354,1969,117,510,197,56,156
187298,15750,1591,150,683,0,333307,24155,2677,76,412,434,56,156
190401,24509,4556,167,1148,63,327428,40160,3860,70,791,590,62,156
71868,9698,0,120,251,0,121551,15692,261,38,369,387,46,156
80121,5492,2845,218,661,1177,139792,9797,2494,85,1072,1052,47,156
87721,9607,1169,114,177,136,141798,16604,1405,106,164,835,54,156
167340,18126,4217,0,62,0,302807,30230,3253,0,423,214,56,156
42260,15854,1289,142,352,905,72139,27913,2775,50,677,969,45,156
155631,14166,974,150,964,189,261633,23959,1368,103,757,890,50,156
151105,9789,356,0,0,0,261843,16578,2579,15,676,270,54,156
51670,2242,524,137,0,0,93814,4717,2166,80,249,116,42,156
147349,14145,3055,112,0,0,262017,24395,3199,48,407,156,54,156
64220,5183,1884,186,0,225,106806,8821,2475,54,488,906,48,157
63638,10989,1861,196,145,356,103144,19082,3058,88,341,622,48,157
49062,6749,1328,137,284,0,78780,11097,1973,71,1011,250,43,157
32134,3969,536,130,38,0,59771,8207,1170,66,71,404,37,157
36078,14125,1763,181,609,796,64520,25505,1705,104,782,1296,42,157
180586,15336,1097,52,236,440,327091,25955,1557,39,173,831,53,157
158316,12096,1143,189,390,0,274112,21130,2804,84,700,785,52,157
70320,2410,1244,112,0,62,115680,3757,2377,52,389,599,48,157
41032,30480,0,102,522,0,68045,53853,955,56,604,761,44,157
65239,9319,1321,76,0,0,108376,15327,1437,48,138,79,48,157
176857,13398,0,80,345,0,297535,22816,842,71,408,594,59,157
129398,24923,0,58,457,0,236252,44363,1297,7,608,270,51,157
131408,35279,265,184,437,571,232329,62157,1877,85,458,1532,52,157
126452,6875,3735,45,547,93,211362,12541,3927,55,789,723,50,157
194451,16272,3813,257,827,225,330018,25830,3518,111,373,750,52,157
29035,5638,836,105,181,0,54464,9441,1847,30,0,279,41,157
80995,8999,3223,159,771,912,146706,15502,2464,85,440,1254,46,157
51108,6091,0,99,230,0,87664,11439,1928,17,452,295,43,157
63996,18274,827,181,506,619,115831,32455,1350,97,848,767,43,157
37563,11568,1549,233,180,0,58582,21618,1912,103,365,142,43,157
28479,1010,1575,79,323,106,59399,2097,2561,38,284,586,35,157
330983,48726,7014,149,125,0,530560,75368,5130,115,149,256,61,157
203887,13664,4431,124,681,491,334903,21550,5013,49,1117,878,56,157
71135,6106,4193,164,552,0,118655,11206,2749,61,435,0,48,157
181074,9544,1677,139,623,288,309081,16941,2973,72,538,686,52,157
33441,2309,834,101,670,533,55535,3643,2514,8,658,1002,41,157
148009,7643,3880,101,568,0,247846,12982,2575,46,708,193,52,157
18542,11093,114,139,113,249,39522,20457,1121,58,381,565,35,157
179860,14785,3015,19,238,0,324621,25610,3087,28,869,78,57,157
77220,13420,0,224,474,141,131624,24267,1713,127,582,897,46,157
52757,3313,0,177,178,0,94888,6417,3031,102,358,0,42,157
47148,7683,506,140,0,200,91155,13655,2188,69,93,343,43,157
93365,7821,586,121,607,352,147236,12684,1358,50,372,494,55,157
98389,3635,0,58,142,81,178020,6518,0,21,206,398,44,157
365461,32435,5995,112,653,316,636717,54589,4678,53,411,688,62,157
105343,5885,675,171,0,880,172266,10528,1593,75,280,1105,51,157
71822,45243,1716,146,652,0,125897,77616,2604,40,906,820,48,157
31821,6139,760,131,256,249,56920,12238,1892,47,140,419,38,157
119882,10827,522,181,585,51,220027,17297,2898,90,653,1207,49,157
44090,4134,3857,150,390,413,70032,7709,4962,67,516,855,41,157
237936,53818,2376,187,391,0,418834,84808,2275,78,374,586,59,157
128408,11848,4764,156,466,0,223036,20589,4443,69,300,628,51,157
180851,10313,2558,146,550,0,305395,16012,1818,58,656,74,54,157
45540,11521,4163,164,0,0,83344,20167,3845,78,0,943,42,157
58146,5957,3714,148,0,123,97409,10307,2701,41,432,787,46,157
181125,12794,3249,290,114,346,304110,21988,2601,106,348,549,54,157
123029,36769,3933,148,533,0,202010,63679,2164,95,1024,803,50,157
55459,18447,1795,87,507,597,96013,30377,1945,11,484,575,47,157
153304,12576,1836,253,804,473,250439,20961,1969,114,1103,549,54,157
229824,20916,1810,189,848,0,383819,33390,2220,57,568,676,54,157
77018,22209,0,134,0,392,130932,36234,2390,42,354,560,49,157
160073,10378,631,99,814,702,275959,18338,2002,67,981,1109,52,157
189485,11223,0,149,99,851,345895,17777,1676,41,664,681,56,157
37839,9474,0,101,454,106,57578,15833,2234,24,434,1177,47,157
243934,10099,960,98,388,559,405952,16848,1851,24,511,948,62,157
32727,6679,1303,146,144,0,66707,12620,1704,17,270,238,36,157
77627,4954,2042,82,0,0,135814,7725,2348,27,0,505,46,157
55636,8298,2320,106,544,295,101688,13847,3205,48,670,738,45,157
243380,16877,3445,123,366,705,440529,28890,3043,38,744,338,57,157
114202,12140,0,102,765,128,200261,20685,833,25,498,578,50,157
129615,8282,0,136,920,0,229172,15032,578,36,843,564,49,157
109364,5726,290,180,294,0,203162,10694,2923,52,367,456,45,157
292996,33112,2248,83,0,0,527619,56111,2718,42,114,675,60,157
144306,4134,2077,159,0,0,252499,7573,1652,46,354,259,50,157
112279,7365,2281,67,238,543,196998,12410,2249,39,301,759,48,157
208826,11419,4114,114,108,293,374470,18399,3036,56,123,675,55,157
26116,9061,498,183,1066,577,53954,16288,3404,76,972,629,36,157
105022,9153,167,60,346,687,196852,17205,1624,28,630,449,47,157
130566,24089,1907,121,887,417,236337,42908,2063,109,922,789,56,157
138754,24510,5829,0,443,218,231056,40786,4832,0,518,712,51,157
148123,13269,1258,175,0,599,252453,22154,1537,102,0,818,49,157
40263,4022,1293,172,766,221,72226,7629,2252,82,780,589,44,157
57312,8687,1454,96,485,175,106226,14832,3012,92,475,89,45,157
31263,5811,0,63,722,0,54101,8901,565,10,603,1018,42,157
57006,11358,1286,159,571,269,93135,20065,1185,68,406,552,48,157
40534,5446,0,168,250,0,69313,8974,874,76,271,166,44,157
118487,8396,2855,148,829,740,198497,14696,3340,35,773,636,53,157
103489,10062,184,199,181,0,174814,16084,2007,77,295,407,51,157
143245,7144,577,42,993,0,242681,12437,2166,11,714,100,52,157
200298,23915,1067,263,555,785,319347,38685,2398,121,495,901,59,157
382961,37400,9998,156,116,1377,602418,57178,6113,73,341,952,61,157
163578,10141,1352,162,321,1001,266043,15552,2632,73,778,788,53,157
116607,6890,3406,312,67,671,204731,9996,3761,147,511,833,50,157
86003,7567,0,171,638,490,148236,12931,1509,69,491,1235,47,157
65117,12879,530,168,189,152,120694,22754,3144,56,652,745,45,157
130208,11638,0,253,985,381,212297,17799,792,89,1007,800,54,157
145355,13276,3219,164,531,0,247443,23419,2680,67,591,468,56,157
82888,6722,0,87,0,0,151490,13585,911,22,29,867,48,157
292707,18213,841,99,0,574,485038,29594,2151,43,181,962,59,157
155955,21179,3345,171,203,198,270367,35384,3359,71,347,767,49,157
109292,16246,412,96,119,92,203429,27432,2143,31,76,1056,45,157
42427,8131,0,130,119,419,73765,15281,1434,51,405,719,41,157
136163,19844,2892,190,0,0,249551,31598,3001,134,221,479,49,157
50722,17404,2123,87,0,0,88258,30858,1686,6,114,103,43,157
158605,8752,2264,98,53,170,293922,14745,1908,18,487,682,52,157
177352,9198,631,148,947,388,304659,16431,3822,69,761,508,54,157
77330,18266,2179,58,793,384,134962,29952,3015,20,859,410,50,157
146486,28945,0,10,0,822,266680,49186,941,29,240,1553,54,157
45593,14476,20558,156,677,0,81036,25596,22027,61,931,293,42,157
51101,9768,1845,35,0,70,92535,18840,3412,0,517,704,40,157
142503,6672,1867,180,1136,1011,244015,9815,2367,62,766,895,49,157
166892,10127,1837,165,134,0,309300,18556,3331,56,637,651,49,157
188223,16385,5617,153,276,0,312691,28575,5397,73,744,631,55,157
75870,11623,1734,250,287,0,136365,18641,1832,119,400,321,44,157
147521,11350,2417,99,546,342,253795,19093,2765,56,606,1034,50,157
98495,8209,475,35,349,0,167080,14483,2100,0,417,467,47,157
56180,2972,440,63,479,77,93347,6344,2052,0,302,742,45,157
181583,14695,1273,140,446,892,313928,24104,2622,40,512,688,55,157
161077,8746,662,109,311,78,268677,14530,1403,37,387,1012,56,157
32229,8187,298,68,0,250,60062,14367,859,22,57,681,39,157
45284,20086,0,136,0,0,75912,34258,2080,42,0,1041,45,157
145390,15722,814,165,102,328,248909,25833,2034,79,333,279,49,157
82855,3895,4345,153,550,211,140144,7488,4179,80,1003,676,48,157
221822,16895,4643,131,364,0,379981,29539,4879,93,796,814,57,157
80202,4267,1619,127,375,0,150855,8282,3395,44,662,266,45,157
153996,19143,972,104,285,0,260710,32703,1972,19,411,820,54,157
89978,10666,5,65,218,5,167310,18220,847,0,597,1023,45,157
245410,15463,6186,228,78,451,405023,24376,5061,129,370,784,61,157
