FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
28816,11822,1545,178,626,1544,31826,14235,1260,83,466,1361,49,158
89829,4503,1933,104,340,1002,166856,7921,2063,33,354,1188,48,158
26297,4354,0,96,384,554,59642,9151,998,36,492,605,36,158
46225,2715,1411,114,457,451,90800,4679,4440,47,431,929,41,158
63770,21940,1209,167,567,0,128511,39809,1081,41,629,1036,43,158
25616,4582,864,79,521,0,51534,7705,2213,0,619,729,40,159
99258,9421,1407,186,495,834,155690,14128,1979,67,645,1082,51,159
209290,53529,1869,23,431,0,280395,72059,2798,36,561,1104,63,159
59362,2802,1442,139,279,0,106735,5270,984,43,584,180,46,159
79079,4353,2212,189,413,462,146176,8100,3984,59,402,820,43,159
33962,2574,0,231,340,0,65543,4857,266,92,417,328,40,159
23461,1097,252,126,951,1657,40287,3033,2541,44,826,1221,40,159
85213,131507,10065,111,519,2259,131646,215902,10158,76,301,2055,49,159
17879,8873,1686,150,113,170,34065,15491,1984,55,402,345,35,159
36112,3529,955,183,0,330,74874,5622,2235,44,0,560,40,159
189852,6424,5048,186,0,156,316393,10529,4523,133,323,1046,59,159
92266,10888,2406,146,0,130,161230,19632,2222,47,607,345,48,159
186201,191135,16777215,159,196286,0,188965,192975,7574576,117,93600,0,92,160
58046,5253,0,196,241,64,113322,9018,1765,84,374,651,42,160
64941,5776,0,171,20,82,123336,9247,888,62,61,1473,45,160
55041,3871,836,126,0,0,87360,6335,1304,47,486,580,52,160
41709,1996,0,167,504,0,80973,3477,1065,63,607,0,40,160
20844,7655,2822,118,0,488,38981,14327,2017,44,32,1027,36,160
23367,4904,2960,190,486,886,41792,9412,1999,86,444,1238,39,160
174447,13925,0,92,510,61,337023,22907,1320,85,758,482,54,160
64701,9616,623,52,653,886,112107,15828,2109,30,592,1532,45,160
23434,11759,296,112,195,0,33191,19745,1158,63,301,960,42,160
69086,12891,2736,127,357,0,128921,22066,3141,89,677,0,44,160
57744,5315,1048,190,165,0,104503,9065,2665,69,358,251,44,160
127417,8814,1515,127,326,0,217071,13210,1845,87,612,765,51,160
15094,2502,181,102,136,0,33387,6189,1298,21,517,28,31,160
81406,12848,1131,121,1064,1105,145533,21215,2569,67,991,922,47,160
226110,5826,7640,187,220,0,312212,9744,4850,52,479,616,62,161
55648,2525,808,134,827,112,98880,5349,1502,82,858,533,43,161
114512,8048,1801,152,0,632,204744,14747,1504,114,169,939,52,161
82524,11345,7718,156,483,209,133275,19306,7037,33,584,665,50,161
46619,10756,0,279,684,202,89461,19064,1129,123,692,897,44,161
56202,7907,0,158,247,828,97407,13942,1770,48,239,1094,43,161
44313,3137,753,137,215,0,81580,6939,2118,58,50,265,42,161
107579,12660,2986,162,193,0,201175,23754,2581,49,554,739,47,161
149847,9639,2302,64,542,0,254775,12917,2335,54,457,688,52,161
130374,9677,3138,137,406,0,222909,15091,4435,39,296,705,49,161
92292,9083,893,136,93,0,164322,16623,2635,26,529,65,49,161
76578,28300,1394,130,169,0,103703,42669,1550,55,442,328,52,161
122171,40477,1431,121,906,258,183969,62523,1081,59,854,1272,52,161
162021,17842,4545,67,134,282,291799,29365,3522,57,571,802,52,161
76394,6658,0,142,0,0,129670,10119,775,106,176,385,50,161
57012,3091,0,145,291,392,105759,6234,2518,75,307,1399,42,161
113484,4268,3508,152,436,1072,218853,7583,2442,73,883,1633,47,161
57851,2049,0,27,738,806,105920,3922,1355,33,723,1073,41,162
41384,3884,2688,190,108,287,66535,5204,2899,102,401,848,49,162
122315,10374,2172,146,178,0,205600,17313,2800,107,240,364,49,162
173590,22967,2037,77,20,138,289811,37127,1660,13,104,1263,53,162
51682,3400,3011,95,451,105,91204,5084,3405,39,353,494,45,162
91123,6414,0,90,129,0,170649,11569,1949,43,460,238,47,162
83523,5593,7393,233,0,68,150108,10482,4914,120,0,252,47,162
34269,11351,12883,49,637,1019,50837,18058,9600,22,578,1297,45,162
81099,2456,1243,202,205,500,147163,3863,2425,81,448,1040,47,162
28891,5359,1401,140,0,28,59624,10057,2873,56,412,121,38,163
169672,10742,2354,145,0,0,302863,17260,3052,99,315,0,55,163
70789,7744,1257,241,0,0,128180,13331,2466,93,0,260,47,163
104076,19370,1861,76,559,0,174600,31599,2239,57,831,1199,53,163
12804,3166,769,215,583,10,22483,6203,1490,97,740,673,34,163
11212,409,170,186,209,990,22137,2356,1786,47,163,1083,29,163
39283,6850,0,238,107,429,79118,11601,0,76,227,558,39,163
48780,5311,766,146,574,0,83147,9479,2117,82,478,174,43,163
26891,2075,1397,194,46,0,59044,4616,3235,60,119,489,35,163
153036,10207,3571,49,686,0,293456,18846,4517,10,499,1058,49,164
56585,9591,226,190,227,943,105923,16309,1248,86,776,1470,42,164
64105,3076,85,133,795,693,121935,5435,2166,47,927,980,42,164
5166,3325,942,95,534,68,20133,11538,2652,0,525,211,14,164
96987,7702,3348,140,667,670,160698,12137,3607,40,786,1176,48,164
105902,9146,333,106,291,133,186309,15889,1397,55,330,651,51,164
97954,5242,1738,89,671,0,157882,11075,2690,47,414,689,48,164
31220,2132,2193,106,116,0,58690,3796,3460,32,94,414,38,164
28985,3459,3393,42,0,0,54095,7308,3144,0,15,337,40,164
21787,2073,652,175,163,51,40951,3403,1708,54,172,246,35,164
17200,5873,523,187,0,0,33237,11253,970,63,308,0,33,164
36833,4164,0,112,442,465,62854,5647,1891,24,574,1274,48,164
61792,7820,0,168,80,612,119370,14664,684,61,238,1129,43,164
43630,17826,326,99,1043,749,80566,30576,1331,3,847,1322,44,164
93010,6627,1956,120,4,279,180188,12491,2277,13,273,1129,48,165
40891,7199,1024,127,713,0,77300,14062,2553,76,876,1009,40,165
33232,3301,0,65,1639,0,61885,5890,1139,0,1092,663,41,165
144011,4449,2014,171,333,0,261620,5534,3834,85,190,766,50,165
18280,1477,1573,43,4,0,36984,2549,1937,8,149,140,36,165
12346,1170,1329,155,376,342,34283,2737,2394,48,462,955,22,165
54357,3931,0,203,0,1292,97781,6077,857,90,389,1147,42,165
14363,4559,315596,131,4837,0,29500,7865,388986,50,4453,0,32,165
171612,9762,153,238,269,1195,298253,14844,1357,128,401,1002,55,165
164195,7433,0,128,14,0,282423,12726,1982,52,527,478,51,165
74400,6150,1850,159,245,276,142083,11360,1959,35,520,302,41,165
59117,3925,570,95,0,232,116225,7333,2767,43,138,870,44,165
134021,7789,247,170,77,0,225001,13707,2404,36,235,917,51,165
24796,7704,1142,114,422,1181,53761,15892,2133,32,277,1480,35,165
20744,565,0,142,522,177,37846,1628,1090,50,615,921,39,166
27172,2324,2580,115,0,738,54764,4523,2429,16,123,1334,38,166
102650,6299,2389,73,276,414,182711,10837,4003,82,379,530,47,166
23783,3291,0,52,202,564,43246,6700,0,0,273,1184,36,166
18297,5146,338,123,881,7,41581,10780,1587,27,719,712,30,166
104028,177149,1540,93,693,302,145498,273493,3227,38,729,525,55,166
78852,7693,1639,126,1097,97,127979,13353,1879,42,715,675,50,166
13282,2027,293,209,8,5,24257,5958,1420,91,0,195,33,166
112783,6267,2845,101,354,574,195063,9931,4339,91,342,706,52,166
46102,4069,1178,115,101,0,84031,7625,2750,32,456,286,40,166
84677,11500,4455,24,0,1472,152453,19998,2224,24,496,1557,51,166
100352,3816,4849,108,208,0,175440,6701,4550,56,411,505,50,166
51915,19560,403,128,643,355,80803,32719,928,50,642,478,46,166
17791,1803,1668,98,500,243,37671,3720,3547,25,273,281,35,166
94428,6989,1100,120,71,1023,157995,11974,2531,28,0,1245,52,166
102643,5103,2879,202,192,273,171449,7402,2479,102,421,682,48,167
132293,7860,0,156,279,1122,253530,13062,955,63,273,927,50,167
259732,45314,0,128,848,1129,236633,38514,5002,66,603,1654,93,167
86263,4225,4404,142,238,827,132553,8045,4366,43,437,1009,53,167
89183,6958,0,218,49,931,168950,11083,715,67,457,1428,47,167
33030,7704,354,200,0,0,49432,13943,2683,52,501,537,48,167
140694,21249,0,143,503,849,253630,36842,136,34,565,688,49,167
23442,5493,3560,150,223,605,41131,7306,3586,47,116,803,38,167
41002,2154,1927,161,96,646,65331,3417,1756,77,241,1095,47,167
67652,2244,3056,131,808,591,123849,5323,3728,70,795,737,46,167
99294,5113,1801,101,230,409,175945,8546,1765,28,135,977,48,167
29439,2444,971,184,165,745,52249,4958,899,87,149,882,38,168
96274,4711,4460,112,303,1138,171476,7043,3873,36,216,968,48,168
23836,1085,0,139,664,42,51164,3326,1063,71,794,872,36,168
52227,12864,5072,67,1091,2856,102107,22293,3969,29,775,1769,42,168
34532,32920,0,203,0,0,28296,25924,3084,120,669,426,76,168
145304,16067,847,221,156,131,264121,27212,1705,114,404,412,49,168
159604,19500,873,121,555,0,327197,35592,2004,92,382,42,47,168
64980,5767,1202,105,96,150,113203,8173,3610,100,666,753,45,168
109227,5798,0,65,0,0,205058,12408,933,28,0,1153,46,168
38251,2558,2162,86,412,0,69425,4652,2942,43,544,341,41,168
50609,24121,5062,142,318,513,92567,43344,4210,95,699,1288,42,168
40562,2855,0,146,0,0,78159,6027,1743,62,316,376,40,168
14115,1481,3478,123,148,0,34214,3152,4553,42,284,1,24,168
48365,4328,1699,124,83,0,85720,6944,2132,44,223,1446,41,169
51962,10225,2340,178,589,227,96541,18466,1804,101,533,685,40,169
13595,8287,1252,156,235,540,24048,16107,3650,37,307,1164,30,169
31166,9152,0,150,338,0,57204,14734,287,37,694,403,43,169
22142,822,0,209,427,0,38579,2009,848,114,467,0,36,169
30475,1923,0,183,573,202,61332,4937,1913,79,637,1431,38,169
31028,1360,0,216,409,0,57953,3253,968,101,696,746,37,169
31143,6144,404,109,604,0,58280,10031,999,46,570,81,43,169
43416,8519,0,143,0,491,80945,14977,1290,54,309,1398,43,169
34149,2157,364,174,206,506,63251,4318,1540,72,338,1457,40,169
31839,1450,1940,196,1036,0,52698,4896,2694,93,763,682,44,169
354342,110991,1710,193,1417,891,540781,162975,3266,84,884,1067,79,169
92292,9284,1468,158,320,481,170288,15518,2401,54,526,573,46,170
181288,13181,3924,123,510,452,305686,23123,2217,78,478,1358,55,170
25811,2581,2840,178,147,22,58487,6100,2819,68,70,683,35,170
54522,5024,144,156,530,0,96110,7074,1058,69,622,647,44,170
29270,916,652,73,0,75,51400,1712,2972,6,94,938,40,170
94869,7113,211,164,163,1096,160443,10907,2293,67,617,1154,48,170
102923,4719,1241,153,59,492,188293,8169,3451,81,255,1805,48,170
24847,1633,1144,167,470,69,42543,2293,2080,90,565,891,45,170
99074,3885,330,112,552,672,178375,6333,2022,41,372,1313,48,170
62876,1762,0,127,180,1238,100066,4303,676,62,360,1128,47,170
74974,7744,1548,128,1022,730,136786,13205,2214,22,734,922,45,170
110900,7475,608,183,241,0,221758,12914,1317,57,279,841,47,171
59885,14438,3439,148,500,690,97318,26051,4326,40,477,1269,48,171
73226,2703,0,156,445,954,141906,3880,403,48,409,1171,45,171
86470,3413,555,24,868,151,156406,4766,1422,42,993,781,47,171
27646,5290,2214,139,332,282,59967,10000,4525,27,551,680,38,171
334936,12158,3930,234,467,0,577605,19492,2629,101,573,658,58,171
59000,1955,84,133,379,0,94882,4470,1291,51,362,410,43,171
113521,10084,4078,85,393,840,181879,17180,3530,17,420,1019,53,171
29271,3971,13,55,0,592,52415,8109,2225,0,51,634,38,171
42013,3211,1167,86,272,331,83935,5178,3527,30,366,2354,39,171
153867,8074,1949,191,0,1394,286985,14404,2027,65,125,884,48,172
51656,5367,1083,146,302,233,84504,8436,1616,44,816,542,41,172
144614,11658,1187,71,135,0,247136,20523,1408,17,660,714,50,172
125681,5491,4507,63,564,190,232947,9613,4560,0,439,935,49,172
60124,2550,3133,158,451,0,106124,5042,3273,87,665,879,45,172
71301,6423,1161,139,0,484,120479,9672,1263,70,109,618,44,172
118473,15328,3094,142,1106,393,195726,25160,3451,58,658,1060,51,172
96803,5868,0,197,0,440,178942,9653,2067,69,414,735,47,172
274968,64540,0,221,966,298,392589,91462,2314,81,604,912,69,172
139638,9624,2199,181,443,210,258784,18474,1770,100,603,948,49,172
67444,6149,0,146,662,471,121506,11451,2387,63,846,497,46,172
86883,5151,3790,121,993,0,155163,8404,3747,44,870,418,48,172
22214,1649,1002,134,385,0,39694,3374,1626,23,532,991,40,172
55011,10544,231,102,0,0,102855,16831,1839,7,98,466,46,173
52697,398,276,87,1148,139,91601,1863,2044,35,715,1227,48,173
45039,1334,1052,194,16,0,88110,3476,1286,90,218,145,41,173
85555,4761,4675,171,1229,1037,140372,6319,3576,68,722,1091,47,173
52288,7838,93,180,0,450,92442,12788,1725,67,300,1214,48,173
83459,3557,1966,172,202,0,159067,7055,3805,60,469,937,44,173
61419,2820,4334,159,485,264,104571,5245,3078,50,340,1466,46,173
72473,68677,4042,93,0,1149,68227,71442,3137,44,455,1148,76,174
86597,13564,384,184,875,560,139511,23079,2370,75,868,799,47,174
102354,8941,2605,118,461,0,189266,14875,4389,70,603,344,55,174
64276,4423,0,19,136,200,97482,5206,1215,19,394,638,62,174
97834,11938,199,186,637,494,171870,19491,2285,70,760,629,50,174
38419,4724,3022,153,452,0,69181,8204,2848,58,458,658,42,174
32100,1241,0,111,1024,855,61327,3308,1173,40,975,1351,38,174
138020,8797,2195,104,570,0,249903,14377,1809,43,403,722,51,174
20323,2244,0,191,242,0,43351,3557,802,63,106,542,35,174
24380,14048,856955,200,10945,0,40669,25177,940724,75,10332,0,38,174
23725,5552,0,197,1121,69,42637,9506,521,81,950,1201,35,174
61975,2317,1112,187,83,0,119103,5797,2443,64,853,739,43,175
26097,1838,866,168,314,408,51168,4209,1913,54,361,651,35,175
571607,94007,13434,165,75,809,664786,118499,12693,85,299,1058,81,175
43832,1881,3301,190,41,608,73301,4149,3048,67,183,1031,42,175
41311,26721,0,153,637,0,70965,48648,1319,68,677,555,44,175
134417,6713,1699,255,69,0,259811,12162,3355,85,219,323,45,175
37792,4740,0,194,0,0,71075,8260,1324,75,652,610,42,175
53531,4640,2013,233,0,0,102614,8536,3404,95,198,332,41,175
28618,3205,0,203,397,0,56268,5528,491,84,405,74,39,175
43276,2219,3844,199,220,0,70982,3769,3762,90,523,484,42,175
106852,5289,0,86,25,809,199281,8849,1475,45,410,838,46,175
87262,4972,3549,133,75,519,161082,9013,3116,45,106,947,50,175
81350,6455,1247,178,759,976,150114,12621,2949,130,578,904,48,175
69424,11699,952,158,74,0,118573,20807,1749,77,814,31,48,175
37394,2739,0,136,247,525,69358,4686,624,62,348,1036,39,175
31666,10001,2115,145,729,745,35410,10133,2269,63,972,1907,53,175
16620,8255,1848,121,232,158,31544,15494,2901,104,409,1136,34,175
34189,2909,0,194,327,112,60495,5748,114,93,311,968,35,175
41385,6111,2874,155,1381,379,79203,9108,2484,73,1120,1000,49,175
146558,4532,924,96,0,308,273721,7346,1760,66,116,709,51,176
60118,6225,4137,156,521,84,90989,10323,2994,81,529,583,47,176
59720,5553,3314,149,544,226,117459,10962,2981,84,575,711,41,176
36864,3368,525,155,320,133,75084,6567,2217,64,657,788,37,176
19484,7987,805,139,0,0,31945,13430,1485,64,0,6,40,176
35333,1564,769,164,419,0,60783,4189,3103,74,646,507,40,176
71663,18053,0,126,0,0,128443,32981,1762,75,144,588,47,176
101099,7276,103,133,323,178,197248,13771,1878,52,583,889,44,176
56265,2693,1997,203,294,949,101138,5508,2977,68,719,1159,44,176
45564,4090,0,90,726,0,85376,8743,357,53,448,428,42,176
6439,611,251,146,409,192,20406,1971,918,66,367,494,17,177
18051,1820,2488,150,445,312,31273,3960,2088,58,534,799,38,177
122650,7852,2630,159,1593,0,202199,13550,2803,102,1248,391,51,177
68535,9004,3534,156,597,104,111893,13206,3254,134,589,1163,45,177
185693,5891,1905,168,269,0,339694,11372,1852,77,527,643,52,177
56791,10551,524,209,163,572,109893,19501,1941,81,373,711,44,177
59463,14772,3283,164,498,1086,108486,23222,3596,72,501,944,44,177
119708,10178,12220,111,0,0,218531,16508,9272,84,60,613,56,177
20752,12825,0,187,385,1001,24610,17543,1863,65,678,1011,47,178
57027,5460,2762,139,211,455,97032,9928,3504,65,512,663,43,178
82452,6579,4366,131,559,0,148399,12772,3745,63,589,749,45,178
100490,9371,1638,112,187,282,190558,17287,2698,54,325,634,47,178
51845,5131,0,121,923,0,95237,8525,1044,83,859,790,44,178
36084,15095,0,48,743,0,78498,25693,1996,47,539,929,46,178
229903,14469,1028,233,547,0,405196,23815,1271,143,721,675,54,178
54936,4589,2968,106,131,295,93441,7503,4191,40,231,863,47,178
34409,4685,1715,95,979,348,53159,7104,2341,49,862,1000,42,178
58588,11922,2651,183,201,0,108487,20030,2204,69,429,320,47,178
34921,11267,0,190,1191,0,70129,22027,2692,91,1219,577,40,178
66876,6454,0,164,707,484,116439,9608,924,82,445,1017,47,178
24157,5115,781,143,0,0,45149,9728,1469,27,81,746,38,178
147378,10687,1780,140,37,0,273336,18889,1587,42,115,1044,53,178
135237,16025,1547,266,1186,1363,227461,26960,3029,167,1011,768,60,179
34687,1522,518,120,44,0,60404,3577,2202,31,384,312,42,179
78758,7716,188,140,67,799,142846,14758,1668,34,351,1077,44,179
48026,4388,248,133,175,622,90183,8929,1243,111,714,933,38,179
31732,6958,1695,172,324,566,58475,12166,1961,81,441,1360,38,179
74878,5055,0,162,832,0,138097,8113,447,51,1124,833,47,179
41202,1267,0,225,306,692,83072,3582,2466,127,399,1051,38,179
219781,8910,3475,178,582,1187,373506,13695,3478,83,1098,1010,57,179
116362,8121,14,109,684,305,209140,12840,1393,53,583,701,47,179
61970,21482,0,285,211,988,56221,19318,1295,126,516,1135,68,180
100876,4868,2243,208,431,138,194240,8465,3280,86,253,970,47,180
57701,5179,4493,187,253,0,103970,8008,3790,85,184,459,46,180
99409,4489,2072,187,732,527,195422,8558,1822,68,531,681,45,180
90313,27333,1551703,187,21356,0,152674,42919,1686732,62,23191,0,48,180
302717,8607,433,149,117,1678,587351,15024,3034,77,272,1186,60,180
224099,17661,2971,152,99,0,375789,26263,3343,63,641,646,58,180
50844,9159,2052,73,975,1037,97099,16245,3293,27,743,1464,43,180
25898,1579,1609,216,579,410,38218,4171,2225,94,500,645,44,180
74666,3149,1265,224,323,535,124235,6237,979,98,391,1100,48,180
112140,27246,2387,152,594,0,207892,48355,2677,57,727,601,48,180
104163,8676,2427,112,448,428,179882,15029,2566,51,482,842,54,180
109337,36673,1765,181,635,0,158688,52235,1742,70,741,549,55,180
31935,1404,0,149,824,403,53002,1857,2389,37,672,938,43,180
69531,8258,542,149,309,0,130317,13876,1703,49,341,287,46,180
49875,17999,2215,168,253,478,92881,35709,2698,83,400,843,42,181
68187,5777,0,149,302,331,127290,9216,1536,45,531,925,46,181
153974,12735,1802,98,0,0,243515,21769,1740,56,308,286,57,181
73237,2360,2297,189,0,0,143869,4276,3376,78,271,566,45,181
57085,3963,1745,199,0,522,107425,6729,2108,75,334,1151,45,181
23053,603,0,89,105,1098,48216,1531,1613,11,377,1001,33,181
72925,5051,0,146,169,0,125674,9923,380,69,278,489,46,181
67789,9344,1264,202,743,0,124727,16281,2447,75,476,406,45,181
63330,16748,1998,80,370,0,108525,29796,3758,25,540,0,46,181
17444,3053,321,158,363,833,33081,6675,2640,66,268,685,34,181
91267,4496,1965,191,439,0,170071,9212,1501,89,296,926,46,181
472787,109579,49044,130,1411,0,428039,114872,21964,42,823,789,86,181
176548,24811,3398,159,1173,716,294901,41865,2248,79,646,970,53,181
174524,16277,3874,167,0,303,305733,27084,2609,91,0,840,56,181
34588,3166,2031,121,154,0,65611,6710,2378,38,82,63,37,181
11516,2413,1184,177,393,0,31244,6919,2453,50,459,1529,24,182
76156,8628,3647,211,87,236,142417,15677,2845,92,605,438,48,182
153129,5418,1439,177,726,722,274892,9912,3588,57,377,1205,49,182
153846,10008,4305,243,719,569,289180,17292,4163,91,551,910,52,182
17253,4845,278,111,0,187,34119,8987,1077,0,76,700,33,182
66952,12186,1902,153,0,750,122749,20733,2521,55,101,1808,45,182
29936,11644,2839,52,77,622,58037,22193,2375,0,332,973,41,182
65726,2103,557,177,336,0,117739,3141,2450,60,265,536,45,182
120052,11791,1914,95,154,0,179536,19267,2318,58,438,222,58,182
143279,9509,3625,168,208,0,230900,14030,2220,97,402,244,51,183
48078,4423,2904,161,419,267,84546,6668,4065,82,354,675,47,183
30661,3961,837,153,187,478,56485,7817,3199,47,15,520,40,183
139077,4406,2671,117,667,1007,247516,6690,2032,40,651,1242,54,183
75614,2657,1239,240,607,346,133589,5390,2646,91,638,1270,47,183
28425,1960,0,90,139,363,53642,3501,2101,13,470,561,42,183
29496,5295,2327,183,684,1043,53219,10432,2664,65,731,1004,40,183
80071,3490,2743,0,1078,18,151926,4236,2402,10,742,527,47,184
85987,10932,3814,165,220,875,160569,18825,3267,70,637,1986,44,184
79066,7530,1419,124,1220,0,129605,13483,3079,65,670,409,49,184
55663,4736,2909,158,0,672,91874,6751,2482,101,280,975,45,184
60336,3885,0,227,244,592,114415,6966,1317,80,457,1111,44,184
60963,3119,0,165,291,0,103312,5715,2109,46,583,232,46,184
43269,4800,2960,213,372,1420,85948,6763,4346,101,382,2003,44,184
17345,1237,0,227,122,94,36366,3117,304,116,150,807,29,184
52566,7572,1390,128,0,825,96867,13776,2529,59,0,1222,44,184
67977,2325,0,127,379,107,132970,6352,1178,116,491,828,40,184
110564,33846,4041,200,0,610,182167,57783,3221,60,98,1009,49,185
31989,4586,802,38,790,0,51699,7764,1303,50,855,117,43,185
24088,5774,2282,186,50,121,44336,10610,2546,67,484,625,34,185
84173,5099,1726,123,0,0,160106,10138,2719,55,67,538,47,185
58812,4371,390,106,0,1150,96668,7825,2303,26,76,1767,48,185
18406,5290,0,139,527,0,44419,12848,0,79,484,358,25,185
46756,4050,888,126,120,936,98179,6966,3864,25,278,1518,39,185
30697,25127,517673,177,6118,0,57500,44452,609726,72,7162,0,38,185
86620,4618,211,170,646,909,158158,8028,2436,100,823,1409,49,185
52663,11724,3628,181,0,837,75724,17046,3795,68,117,720,52,185
105294,9433,3384,85,961,1629,187719,13654,3956,52,799,1980,53,185
124544,19337,4589,30,790,527,233580,32806,3479,30,994,1170,48,186
90297,10103,251,206,114,162,152880,16291,1194,76,281,788,49,186
177762,67460,0,108,853,180,277369,104725,268,66,767,815,59,186
69031,7693,606,260,482,503,125444,14019,2054,142,682,1044,43,186
66884,8405,0,130,385,205,112470,14460,866,82,834,467,48,186
129540,5674,2591,284,544,0,230267,8713,3267,153,612,593,48,186
40686,2769,0,115,370,1389,75363,3471,872,73,766,1838,43,186
167989,48994,529,256,0,878,275840,80748,1855,131,903,1598,58,186
24726,6694,824,175,271,0,43041,11151,1937,109,424,34,43,186
38585,2382,679,186,206,844,68293,5488,1651,84,60,1498,40,186
83037,6801,0,51,0,291,141122,11440,2260,15,314,1182,49,186
55061,7402,1163,128,287,0,87169,10604,1679,38,530,732,46,186
79596,4017,2051,111,0,789,143468,7873,2600,60,100,665,46,187
279560,14231,1067,209,947,26,499327,22428,2648,131,1156,960,61,187
77431,4858,1841,190,134,0,144412,7943,2209,67,435,626,44,187
99694,8126,58,158,976,0,186819,15785,1734,53,690,1015,48,187
33051,4034,646,186,506,103,60423,6602,3757,103,341,362,38,187
48753,4169,380,175,582,0,87967,6427,1741,102,528,373,44,187
381526,87341,14682,89,147,1448,601371,127035,7746,50,400,2002,66,187
29789,8084,1528,240,0,289,50732,14081,3615,133,0,1007,39,187
52945,6045,673,131,96,575,90561,8793,1979,67,184,630,46,187
126296,23770,2848,187,667,0,214767,39273,2565,83,859,233,51,187
69454,5133,1557,190,583,197,107634,8224,2562,92,401,1025,48,188
61914,6489,1120,126,641,440,102055,10908,2106,46,1028,708,49,188
234919,14125,4701,155,287,162,413272,24663,5358,64,459,531,55,188
32771,7896,211,106,92,875,62963,14245,1657,26,272,514,38,188
104087,13974,0,95,625,123,177420,22969,533,16,866,1073,48,188
36395,699,0,184,0,171,65925,2355,1085,87,534,895,39,188
72851,7241,694,146,582,611,133588,13294,908,57,613,828,47,188
210893,63603,8842,158,1588,1031,306560,85317,6551,43,897,1204,70,188
76014,16392,1509,172,521,0,124489,31604,2570,79,517,496,47,188
45627,2415,0,133,866,1020,79591,3860,417,86,529,1272,43,188
26295,10556,2356,152,0,1236,49690,18191,3457,42,204,1087,43,188
58819,9775,2066,202,98,1683,108282,17231,1587,88,270,1463,45,188
84677,6633,0,167,238,982,155315,12815,1668,49,193,903,46,188
61940,5001,3320,238,128,0,113199,10388,2985,89,418,46,43,188
121661,8201,2552,152,342,0,222300,14273,2656,77,778,603,53,188
226774,17397,0,235,0,0,409338,27062,2430,124,122,779,53,188
62270,15131,1143,76,436,262,109805,26376,1929,34,660,402,50,189
112489,3419,1258,149,98,783,205421,5657,2690,57,248,640,48,189
48029,9136,0,136,77,344,90388,16421,1209,59,20,455,43,189
17821,8563,2236,137,418,472,34126,14166,3068,34,647,1161,36,189
59572,15727,0,149,276,144,103313,28878,824,92,288,1055,46,189
92171,5798,1608,208,509,477,165657,11201,1937,68,581,734,47,189
30874,11330,2596,191,99,397,57728,20437,2612,77,506,793,38,189
61936,3129,0,205,13,669,111807,4326,2483,102,350,838,48,189
33786,4495,2423,189,367,581,65706,7838,2532,80,535,1424,39,189
35194,6302,306,79,625,497,59741,11201,1743,41,538,696,40,189
46261,7243,2174,109,208,0,92800,12623,1958,40,490,769,41,189
52574,4836,1458,162,327,53,90475,7735,2613,40,950,545,43,189
57655,5031,0,158,553,208,102726,8677,707,43,953,728,45,190
31113,1243,902,90,122,379,61616,3119,2217,64,358,928,38,190
38140,11513,1064200,168,12108,0,67251,21100,1160070,64,13150,0,43,190
23848,2454,957,143,382,0,44152,4815,1528,75,411,629,36,190
